,Pierwsze czytanie,Psalm_ref,Psalm,Ewangelia,total,Pierwsze czytanie_tokenized,Psalm_ref_tokenized,Psalm_tokenized,Ewangelia_tokenized,total_tokenized,Pierwsze czytanie_tokenized_lower_nostops,Psalm_ref_tokenized_lower_nostops,Psalm_tokenized_lower_nostops,Ewangelia_tokenized_lower_nostops,total_tokenized_lower_nostops
2019-05-22,"W Antiochii niektórzy przybysze z Judei nauczali braci: „Jeżeli się nie poddacie obrzezaniu według zwyczaju Mojżeszowego, nie możecie być zbawieni”. Kiedy doszło do niemałych sporów i zatargów między nimi a Pawłem i Barnabą, postanowiono, że Paweł i Barnaba i jeszcze kilku spośród nich udadzą się w sprawie tego sporu do Jerozolimy, do apostołów i starszych. Wysłani przez Kościół szli przez Fenicję i Samarię, sprawiając wielką radość braciom opowiadaniem o nawróceniu pogan. Kiedy przybyli do Jerozolimy, zostali przyjęci przez Kościół, apostołów i starszych. Opowiedzieli też, jak wielkich rzeczy Bóg przez nich dokonał. Lecz niektórzy nawróceni ze stronnictwa faryzeuszów oświadczyli: „Trzeba ich obrzezać i zobowiązać do przestrzegania Prawa Mojżeszowego”. Zebrali się więc apostołowie i starsi, aby rozpatrzyć tę sprawę.", Idźmy z radością na spotkanie Pana,"Ucieszyłem się, gdy mi powiedziano: „Pójdziemy do domu Pana”. Już stoją nasze stopy w twoich bramach, Jeruzalem.Do niego wstępują pokolenia Pańskie, aby zgodnie z prawem Izraela wielbić imię Pana. Tam ustawiono trony sędziowskie, trony domu Dawida.","Jezus powiedział do swoich uczniów: „Ja jestem prawdziwym krzewem winnym, a Ojciec mój jest tym, który uprawia. Każdą latorośl, która we Mnie nie przynosi owocu, odcina, a każdą, która przynosi owoc, oczyszcza, aby przynosiła owoc obfitszy. Wy już jesteście czyści dzięki słowu, które wypowiedziałem do was. Trwajcie we Mnie, a Ja w was trwać będę. Podobnie jak latorośl nie może przynosić owocu sama z siebie, o ile nie trwa w winnym krzewie, tak samo i wy, jeżeli we Mnie trwać nie będziecie. Ja jestem krzewem winnym, wy - latoroślami. Kto trwa we Mnie, a Ja w nim, ten przynosi owoc obfity, ponieważ beze Mnie nic nie możecie uczynić. Ten, kto we Mnie nie trwa, zostanie wyrzucony, jak winna latorośl i uschnie. I zbiera się ją i wrzuca do ognia i płonie. Jeżeli we Mnie trwać będziecie, a słowa moje w was, poproście, o cokolwiek chcecie, a to wam się spełni. Ojciec mój przez to dozna chwały, że owoc obfity przyniesiecie i staniecie się moimi uczniami”.","W Antiochii niektórzy przybysze z Judei nauczali braci: „Jeżeli się nie poddacie obrzezaniu według zwyczaju Mojżeszowego, nie możecie być zbawieni”. Kiedy doszło do niemałych sporów i zatargów między nimi a Pawłem i Barnabą, postanowiono, że Paweł i Barnaba i jeszcze kilku spośród nich udadzą się w sprawie tego sporu do Jerozolimy, do apostołów i starszych. Wysłani przez Kościół szli przez Fenicję i Samarię, sprawiając wielką radość braciom opowiadaniem o nawróceniu pogan. Kiedy przybyli do Jerozolimy, zostali przyjęci przez Kościół, apostołów i starszych. Opowiedzieli też, jak wielkich rzeczy Bóg przez nich dokonał. Lecz niektórzy nawróceni ze stronnictwa faryzeuszów oświadczyli: „Trzeba ich obrzezać i zobowiązać do przestrzegania Prawa Mojżeszowego”. Zebrali się więc apostołowie i starsi, aby rozpatrzyć tę sprawę.  Idźmy z radością na spotkanie Pana Ucieszyłem się, gdy mi powiedziano: „Pójdziemy do domu Pana”. Już stoją nasze stopy w twoich bramach, Jeruzalem.Do niego wstępują pokolenia Pańskie, aby zgodnie z prawem Izraela wielbić imię Pana. Tam ustawiono trony sędziowskie, trony domu Dawida. Jezus powiedział do swoich uczniów: „Ja jestem prawdziwym krzewem winnym, a Ojciec mój jest tym, który uprawia. Każdą latorośl, która we Mnie nie przynosi owocu, odcina, a każdą, która przynosi owoc, oczyszcza, aby przynosiła owoc obfitszy. Wy już jesteście czyści dzięki słowu, które wypowiedziałem do was. Trwajcie we Mnie, a Ja w was trwać będę. Podobnie jak latorośl nie może przynosić owocu sama z siebie, o ile nie trwa w winnym krzewie, tak samo i wy, jeżeli we Mnie trwać nie będziecie. Ja jestem krzewem winnym, wy - latoroślami. Kto trwa we Mnie, a Ja w nim, ten przynosi owoc obfity, ponieważ beze Mnie nic nie możecie uczynić. Ten, kto we Mnie nie trwa, zostanie wyrzucony, jak winna latorośl i uschnie. I zbiera się ją i wrzuca do ognia i płonie. Jeżeli we Mnie trwać będziecie, a słowa moje w was, poproście, o cokolwiek chcecie, a to wam się spełni. Ojciec mój przez to dozna chwały, że owoc obfity przyniesiecie i staniecie się moimi uczniami”.","['W', 'Antiochii', 'niektórzy', 'przybysze', 'z', 'Judei', 'nauczali', 'braci', '„', 'Jeżeli', 'się', 'nie', 'poddacie', 'obrzezaniu', 'według', 'zwyczaju', 'Mojżeszowego', 'nie', 'możecie', 'być', 'zbawieni', '”', 'Kiedy', 'doszło', 'do', 'niemałych', 'sporów', 'i', 'zatargów', 'między', 'nimi', 'a', 'Pawłem', 'i', 'Barnabą', 'postanowiono', 'że', 'Paweł', 'i', 'Barnaba', 'i', 'jeszcze', 'kilku', 'spośród', 'nich', 'udadzą', 'się', 'w', 'sprawie', 'tego', 'sporu', 'do', 'Jerozolimy', 'do', 'apostołów', 'i', 'starszych', 'Wysłani', 'przez', 'Kościół', 'szli', 'przez', 'Fenicję', 'i', 'Samarię', 'sprawiając', 'wielką', 'radość', 'braciom', 'opowiadaniem', 'o', 'nawróceniu', 'pogan', 'Kiedy', 'przybyli', 'do', 'Jerozolimy', 'zostali', 'przyjęci', 'przez', 'Kościół', 'apostołów', 'i', 'starszych', 'Opowiedzieli', 'też', 'jak', 'wielkich', 'rzeczy', 'Bóg', 'przez', 'nich', 'dokonał', 'Lecz', 'niektórzy', 'nawróceni', 'ze', 'stronnictwa', 'faryzeuszów', 'oświadczyli', '„', 'Trzeba', 'ich', 'obrzezać', 'i', 'zobowiązać', 'do', 'przestrzegania', 'Prawa', 'Mojżeszowego', '”', 'Zebrali', 'się', 'więc', 'apostołowie', 'i', 'starsi', 'aby', 'rozpatrzyć', 'tę', 'sprawę']","['Idźmy', 'z', 'radością', 'na', 'spotkanie', 'Pana']","['Ucieszyłem', 'się', 'gdy', 'mi', 'powiedziano', '„', 'Pójdziemy', 'do', 'domu', 'Pana', '”', 'Już', 'stoją', 'nasze', 'stopy', 'w', 'twoich', 'bramach', 'JeruzalemDo', 'niego', 'wstępują', 'pokolenia', 'Pańskie', 'aby', 'zgodnie', 'z', 'prawem', 'Izraela', 'wielbić', 'imię', 'Pana', 'Tam', 'ustawiono', 'trony', 'sędziowskie', 'trony', 'domu', 'Dawida']","['Jezus', 'powiedział', 'do', 'swoich', 'uczniów', '„', 'Ja', 'jestem', 'prawdziwym', 'krzewem', 'winnym', 'a', 'Ojciec', 'mój', 'jest', 'tym', 'który', 'uprawia', 'Każdą', 'latorośl', 'która', 'we', 'Mnie', 'nie', 'przynosi', 'owocu', 'odcina', 'a', 'każdą', 'która', 'przynosi', 'owoc', 'oczyszcza', 'aby', 'przynosiła', 'owoc', 'obfitszy', 'Wy', 'już', 'jesteście', 'czyści', 'dzięki', 'słowu', 'które', 'wypowiedziałem', 'do', 'was', 'Trwajcie', 'we', 'Mnie', 'a', 'Ja', 'w', 'was', 'trwać', 'będę', 'Podobnie', 'jak', 'latorośl', 'nie', 'może', 'przynosić', 'owocu', 'sama', 'z', 'siebie', 'o', 'ile', 'nie', 'trwa', 'w', 'winnym', 'krzewie', 'tak', 'samo', 'i', 'wy', 'jeżeli', 'we', 'Mnie', 'trwać', 'nie', 'będziecie', 'Ja', 'jestem', 'krzewem', 'winnym', 'wy', 'latoroślami', 'Kto', 'trwa', 'we', 'Mnie', 'a', 'Ja', 'w', 'nim', 'ten', 'przynosi', 'owoc', 'obfity', 'ponieważ', 'beze', 'Mnie', 'nic', 'nie', 'możecie', 'uczynić', 'Ten', 'kto', 'we', 'Mnie', 'nie', 'trwa', 'zostanie', 'wyrzucony', 'jak', 'winna', 'latorośl', 'i', 'uschnie', 'I', 'zbiera', 'się', 'ją', 'i', 'wrzuca', 'do', 'ognia', 'i', 'płonie', 'Jeżeli', 'we', 'Mnie', 'trwać', 'będziecie', 'a', 'słowa', 'moje', 'w', 'was', 'poproście', 'o', 'cokolwiek', 'chcecie', 'a', 'to', 'wam', 'się', 'spełni', 'Ojciec', 'mój', 'przez', 'to', 'dozna', 'chwały', 'że', 'owoc', 'obfity', 'przyniesiecie', 'i', 'staniecie', 'się', 'moimi', 'uczniami', '”']","['W', 'Antiochii', 'niektórzy', 'przybysze', 'z', 'Judei', 'nauczali', 'braci', '„', 'Jeżeli', 'się', 'nie', 'poddacie', 'obrzezaniu', 'według', 'zwyczaju', 'Mojżeszowego', 'nie', 'możecie', 'być', 'zbawieni', '”', 'Kiedy', 'doszło', 'do', 'niemałych', 'sporów', 'i', 'zatargów', 'między', 'nimi', 'a', 'Pawłem', 'i', 'Barnabą', 'postanowiono', 'że', 'Paweł', 'i', 'Barnaba', 'i', 'jeszcze', 'kilku', 'spośród', 'nich', 'udadzą', 'się', 'w', 'sprawie', 'tego', 'sporu', 'do', 'Jerozolimy', 'do', 'apostołów', 'i', 'starszych', 'Wysłani', 'przez', 'Kościół', 'szli', 'przez', 'Fenicję', 'i', 'Samarię', 'sprawiając', 'wielką', 'radość', 'braciom', 'opowiadaniem', 'o', 'nawróceniu', 'pogan', 'Kiedy', 'przybyli', 'do', 'Jerozolimy', 'zostali', 'przyjęci', 'przez', 'Kościół', 'apostołów', 'i', 'starszych', 'Opowiedzieli', 'też', 'jak', 'wielkich', 'rzeczy', 'Bóg', 'przez', 'nich', 'dokonał', 'Lecz', 'niektórzy', 'nawróceni', 'ze', 'stronnictwa', 'faryzeuszów', 'oświadczyli', '„', 'Trzeba', 'ich', 'obrzezać', 'i', 'zobowiązać', 'do', 'przestrzegania', 'Prawa', 'Mojżeszowego', '”', 'Zebrali', 'się', 'więc', 'apostołowie', 'i', 'starsi', 'aby', 'rozpatrzyć', 'tę', 'sprawę', 'Idźmy', 'z', 'radością', 'na', 'spotkanie', 'Pana', 'Ucieszyłem', 'się', 'gdy', 'mi', 'powiedziano', '„', 'Pójdziemy', 'do', 'domu', 'Pana', '”', 'Już', 'stoją', 'nasze', 'stopy', 'w', 'twoich', 'bramach', 'JeruzalemDo', 'niego', 'wstępują', 'pokolenia', 'Pańskie', 'aby', 'zgodnie', 'z', 'prawem', 'Izraela', 'wielbić', 'imię', 'Pana', 'Tam', 'ustawiono', 'trony', 'sędziowskie', 'trony', 'domu', 'Dawida', 'Jezus', 'powiedział', 'do', 'swoich', 'uczniów', '„', 'Ja', 'jestem', 'prawdziwym', 'krzewem', 'winnym', 'a', 'Ojciec', 'mój', 'jest', 'tym', 'który', 'uprawia', 'Każdą', 'latorośl', 'która', 'we', 'Mnie', 'nie', 'przynosi', 'owocu', 'odcina', 'a', 'każdą', 'która', 'przynosi', 'owoc', 'oczyszcza', 'aby', 'przynosiła', 'owoc', 'obfitszy', 'Wy', 'już', 'jesteście', 'czyści', 'dzięki', 'słowu', 'które', 'wypowiedziałem', 'do', 'was', 'Trwajcie', 'we', 'Mnie', 'a', 'Ja', 'w', 'was', 'trwać', 'będę', 'Podobnie', 'jak', 'latorośl', 'nie', 'może', 'przynosić', 'owocu', 'sama', 'z', 'siebie', 'o', 'ile', 'nie', 'trwa', 'w', 'winnym', 'krzewie', 'tak', 'samo', 'i', 'wy', 'jeżeli', 'we', 'Mnie', 'trwać', 'nie', 'będziecie', 'Ja', 'jestem', 'krzewem', 'winnym', 'wy', 'latoroślami', 'Kto', 'trwa', 'we', 'Mnie', 'a', 'Ja', 'w', 'nim', 'ten', 'przynosi', 'owoc', 'obfity', 'ponieważ', 'beze', 'Mnie', 'nic', 'nie', 'możecie', 'uczynić', 'Ten', 'kto', 'we', 'Mnie', 'nie', 'trwa', 'zostanie', 'wyrzucony', 'jak', 'winna', 'latorośl', 'i', 'uschnie', 'I', 'zbiera', 'się', 'ją', 'i', 'wrzuca', 'do', 'ognia', 'i', 'płonie', 'Jeżeli', 'we', 'Mnie', 'trwać', 'będziecie', 'a', 'słowa', 'moje', 'w', 'was', 'poproście', 'o', 'cokolwiek', 'chcecie', 'a', 'to', 'wam', 'się', 'spełni', 'Ojciec', 'mój', 'przez', 'to', 'dozna', 'chwały', 'że', 'owoc', 'obfity', 'przyniesiecie', 'i', 'staniecie', 'się', 'moimi', 'uczniami', '”']","['antiochii', 'niektórzy', 'przybysze', 'judei', 'nauczali', 'braci', 'poddacie', 'obrzezaniu', 'zwyczaju', 'mojżeszowego', 'możecie', 'zbawieni', 'doszło', 'niemałych', 'sporów', 'zatargów', 'pawłem', 'barnabą', 'postanowiono', 'paweł', 'barnaba', 'kilku', 'spośród', 'udadzą', 'sprawie', 'sporu', 'jerozolimy', 'apostołów', 'starszych', 'wysłani', 'kościół', 'szli', 'fenicję', 'samarię', 'sprawiając', 'wielką', 'radość', 'braciom', 'opowiadaniem', 'nawróceniu', 'pogan', 'przybyli', 'jerozolimy', 'zostali', 'przyjęci', 'kościół', 'apostołów', 'starszych', 'opowiedzieli', 'wielkich', 'rzeczy', 'bóg', 'dokonał', 'niektórzy', 'nawróceni', 'stronnictwa', 'faryzeuszów', 'oświadczyli', 'obrzezać', 'zobowiązać', 'przestrzegania', 'prawa', 'mojżeszowego', 'zebrali', 'apostołowie', 'starsi', 'rozpatrzyć', 'tę', 'sprawę']","['idźmy', 'radością', 'spotkanie']","['ucieszyłem', 'powiedziano', 'pójdziemy', 'domu', 'stoją', 'stopy', 'twoich', 'bramach', 'jeruzalemdo', 'wstępują', 'pokolenia', 'pańskie', 'zgodnie', 'prawem', 'izraela', 'wielbić', 'imię', 'ustawiono', 'trony', 'sędziowskie', 'trony', 'domu', 'dawida']","['jezus', 'powiedział', 'swoich', 'uczniów', 'prawdziwym', 'krzewem', 'winnym', 'ojciec', 'uprawia', 'każdą', 'latorośl', 'przynosi', 'owocu', 'odcina', 'każdą', 'przynosi', 'owoc', 'oczyszcza', 'przynosiła', 'owoc', 'obfitszy', 'jesteście', 'czyści', 'dzięki', 'słowu', 'wypowiedziałem', 'trwajcie', 'trwać', 'podobnie', 'latorośl', 'przynosić', 'owocu', 'siebie', 'trwa', 'winnym', 'krzewie', 'samo', 'trwać', 'będziecie', 'krzewem', 'winnym', 'latoroślami', 'trwa', 'przynosi', 'owoc', 'obfity', 'beze', 'możecie', 'uczynić', 'trwa', 'zostanie', 'wyrzucony', 'winna', 'latorośl', 'uschnie', 'zbiera', 'wrzuca', 'ognia', 'płonie', 'trwać', 'będziecie', 'słowa', 'poproście', 'chcecie', 'spełni', 'ojciec', 'dozna', 'chwały', 'owoc', 'obfity', 'przyniesiecie', 'staniecie', 'moimi', 'uczniami']","['antiochii', 'niektórzy', 'przybysze', 'judei', 'nauczali', 'braci', 'poddacie', 'obrzezaniu', 'zwyczaju', 'mojżeszowego', 'możecie', 'zbawieni', 'doszło', 'niemałych', 'sporów', 'zatargów', 'pawłem', 'barnabą', 'postanowiono', 'paweł', 'barnaba', 'kilku', 'spośród', 'udadzą', 'sprawie', 'sporu', 'jerozolimy', 'apostołów', 'starszych', 'wysłani', 'kościół', 'szli', 'fenicję', 'samarię', 'sprawiając', 'wielką', 'radość', 'braciom', 'opowiadaniem', 'nawróceniu', 'pogan', 'przybyli', 'jerozolimy', 'zostali', 'przyjęci', 'kościół', 'apostołów', 'starszych', 'opowiedzieli', 'wielkich', 'rzeczy', 'bóg', 'dokonał', 'niektórzy', 'nawróceni', 'stronnictwa', 'faryzeuszów', 'oświadczyli', 'obrzezać', 'zobowiązać', 'przestrzegania', 'prawa', 'mojżeszowego', 'zebrali', 'apostołowie', 'starsi', 'rozpatrzyć', 'tę', 'sprawę', 'idźmy', 'radością', 'spotkanie', 'ucieszyłem', 'powiedziano', 'pójdziemy', 'domu', 'stoją', 'stopy', 'twoich', 'bramach', 'jeruzalemdo', 'wstępują', 'pokolenia', 'pańskie', 'zgodnie', 'prawem', 'izraela', 'wielbić', 'imię', 'ustawiono', 'trony', 'sędziowskie', 'trony', 'domu', 'dawida', 'jezus', 'powiedział', 'swoich', 'uczniów', 'prawdziwym', 'krzewem', 'winnym', 'ojciec', 'uprawia', 'każdą', 'latorośl', 'przynosi', 'owocu', 'odcina', 'każdą', 'przynosi', 'owoc', 'oczyszcza', 'przynosiła', 'owoc', 'obfitszy', 'jesteście', 'czyści', 'dzięki', 'słowu', 'wypowiedziałem', 'trwajcie', 'trwać', 'podobnie', 'latorośl', 'przynosić', 'owocu', 'siebie', 'trwa', 'winnym', 'krzewie', 'samo', 'trwać', 'będziecie', 'krzewem', 'winnym', 'latoroślami', 'trwa', 'przynosi', 'owoc', 'obfity', 'beze', 'możecie', 'uczynić', 'trwa', 'zostanie', 'wyrzucony', 'winna', 'latorośl', 'uschnie', 'zbiera', 'wrzuca', 'ognia', 'płonie', 'trwać', 'będziecie', 'słowa', 'poproście', 'chcecie', 'spełni', 'ojciec', 'dozna', 'chwały', 'owoc', 'obfity', 'przyniesiecie', 'staniecie', 'moimi', 'uczniami']"
