date,txt_pl_lem_tokenized
2019-01-20,"['wzgląd', 'syjon', 'umilknąć', 'wzgląd', 'jerozolima', 'spocząć', 'dopóki', 'sprawiedliwość', 'błysnąć', 'zorza', 'zbawienie', 'zapłon', 'pochodnia', 'wówczas', 'naród', 'ujrzeć', 'sprawiedliwość', 'chwała', 'król', 'nazwa', 'nowa', 'imienie', 'usta', 'pan', 'określić', 'prześliczny', 'korona', 'ręka', 'pan', 'królewski', 'diadem', 'dłoń', 'bóg', 'mówić', 'porzucić', 'kraina', 'powiedzieć', 'spustoszyć', 'raczej', 'nazwa', 'upodobanie', 'kraina', 'poślubić', 'spodobać', 'kraina', 'otrzymać', 'mąż', 'młodzieniec', 'poślubiać', 'dziewica', 'budowniczy', 'poślubić', 'oblubieniec', 'wesoły', 'oblubienica', 'bóg', 'rozradować', 'pośród', 'naród', 'głosić', 'chwała', 'pan', 'śpiewać', 'pieśń', 'nowa', 'śpiewać', 'ziemia', 'śpiewać', 'sławić', 'imię', 'dzień', 'głosić', 'zbawienie', 'głosić', 'chwała', 'wśród', 'naród', 'rozgłaszać', 'cud', 'pośród', 'lud', 'oddać', 'rodzina', 'naród', 'oddać', 'chwała', 'uznać', 'potęga', 'oddać', 'chwała', 'należny', 'imienie', 'przynieść', 'dar', 'wejść', 'dziedziniec', 'uwielbiać', 'pan', 'święta', 'przybytek', 'zadrżeć', 'ziemia', 'oblicze', 'głosić', 'wśród', 'lud', 'pan', 'król', 'sprawiedliwie', 'sądzić', 'lud', 'kania', 'galilejski', 'odbywać', 'wesele', 'matka', 'jezus', 'zaprosić', 'wesele', 'jezus', 'uczeń', 'zabraknąć', 'wina', 'matka', 'jezus', 'rzec', 'maja', 'wina', 'jezus', 'odpowiedzieć', 'czyż', 'sprawa', 'niewiasta', 'nadeszły', 'godzina', 'matka', 'powiedzieć', 'sługa', 'zrobić', 'powiedzieć', 'stać', 'sześć', 'stągiew', 'kamienny', 'przeznaczyć', 'żydowski', 'oczyszczenie', 'móc', 'pomieścić', 'trzy', 'miara', 'jezus', 'rzec', 'sługa', 'napełnić', 'stągiew', 'woda', 'napełnić', 'brzeg', 'potem', 'powiedzieć', 'zaczerpnąć', 'zanieść', 'starosta', 'weselny', 'zanieść', 'starosta', 'weselny', 'skosztować', 'woda', 'stała', 'wino', 'wiedzieć', 'pochodzić', 'sługa', 'czerpać', 'woda', 'wiedzieć', 'przywołać', 'młode', 'powiedzieć', 'człowiek', 'stawiać', 'najpierw', 'dobre', 'wina', 'napić', 'wówczas', 'zły', 'zachować', 'dobre', 'wina', 'por', 'początek', 'znak', 'uczynić', 'jezus', 'kania', 'galilejski', 'objawić', 'swój', 'chwała', 'uwierzyć', 'uczeń']"
2019-01-23,"['melchizedek', 'król', 'szalemu', 'kapłan', 'bóg', 'najwyższy', 'wyjść', 'spotkanie', 'abraham', 'wracać', 'rozgromić', 'król', 'udzielić', 'błogosławieństwo', 'abraham', 'wydzielić', 'dziesięcina', 'łup', 'imię', 'najpierw', 'oznaczać', 'król', 'sprawiedliwość', 'następnie', 'król', 'szalemu', 'król', 'pokój', 'ojciec', 'matka', 'rodowód', 'początek', 'swój', 'dzień', 'koniec', 'życie', 'upodobnić', 'syn', 'boży', 'pozostawać', 'kapłan', 'oczywisty', 'skoro', 'podobieństwo', 'melchizedek', 'ustanowić', 'kapłan', 'stać', 'cielesny', 'przepis', 'prawa', 'moc', 'niezniszczalny', 'życie', 'dana', 'świadectwo', 'kapłan', 'wiek', 'wzór', 'melchizedek', 'kapłan', 'melchizedek', 'rzec', 'pan', 'pan', 'siąść', 'prawica', 'uczynić', 'wróg', 'podnóżek', 'stopa', 'pan', 'rozciągnąć', 'moc', 'berło', 'syjon', 'panować', 'wśród', 'swój', 'nieprzyjaciel', 'panowanie', 'dzień', 'triumf', 'blask', 'świętość', 'łono', 'jutrzenka', 'zrodzić', 'rosa', 'pan', 'przysięgnąć', 'odwołać', 'kapłan', 'wiek', 'wzór', 'melchizedek', 'dzienia', 'szabat', 'jezus', 'wejść', 'synagoga', 'człowiek', 'miał', 'uschnąć', 'ręka', 'śledzić', 'uzdrowić', 'szabat', 'oskarżyć', 'rzec', 'człowiek', 'uschły', 'ręka', 'podnieść', 'środek', 'powiedzieć', 'wolno', 'szabat', 'uczynić', 'dobre', 'złe', 'życie', 'uratować', 'zabić', 'milczeć', 'spojrzeć', 'dokoła', 'gniew', 'zasmucić', 'powód', 'zatwardziałość', 'serce', 'rzec', 'człowiek', 'wyciągnąć', 'ręka', 'wyciągnąć', 'ręka', 'stała', 'zdrowy', 'faryzeusz', 'wyjść', 'zwolennik', 'herod', 'zaraz', 'naradzać', 'przeciwko', 'zgładzić']"
2019-01-24,"['jezus', 'całkowicie', 'zbawiać', 'wiek', 'przystępować', 'bóg', 'wciąż', 'żyć', 'wstawiać', 'potrzeba', 'arcykapłan', 'święty', 'niewinny', 'nieskalany', 'oddzielić', 'grzesznik', 'wywyższyć', 'niebiosa', 'zobowiązany', 'arcykapłan', 'składać', 'codzienny', 'ofiara', 'najpierw', 'grzech', 'potem', 'grzech', 'lud', 'uczynić', 'raz', 'ofiarować', 'siebie', 'prawo', 'ustanawiać', 'arcykapłan', 'człowiek', 'obciążyć', 'słabość', 'słowo', 'przysięga', 'złożony', 'nadanie', 'prawa', 'ustanawiać', 'arcykapłan', 'syn', 'doskonały', 'wiek', 'sedno', 'wywód', 'stan', 'prawda', 'mama', 'arcykapłan', 'zasiąść', 'prawica', 'tron', 'majestat', 'niebios', 'sługa', 'świątynia', 'prawdziwy', 'przybytek', 'zbudować', 'pan', 'człowiek', 'arcykapłan', 'ustanawiać', 'składać', 'dar', 'ofiara', 'przeto', 'miał', 'ofiarować', 'ziemia', 'kapłan', 'składać', 'ofiara', 'postanowienie', 'prawa', 'usługiwać', 'obraz', 'cień', 'rzeczywistość', 'niebieski', 'mojżesz', 'miał', 'zbudować', 'przybytek', 'zostać', 'pouczyć', 'bóg', 'baczyć', 'uczynić', 'wzór', 'zostać', 'ukazać', 'góra', 'chrystus', 'otrzymać', 'udział', 'tyle', 'wzniosły', 'służba', 'stać', 'pośrednik', 'lepsze', 'przymierze', 'oprzeć', 'zostać', 'lepsza', 'obietnica', 'przychodzić', 'bóg', 'pełnić', 'wola', 'chcieć', 'ofiara', 'krwawy', 'płody', 'ziemia', 'otworzyć', 'ucho', 'żądać', 'całopalenie', 'ofiara', 'grzech', 'powiedzieć', 'przychodzić', 'zwój', 'księga', 'napisać', 'radość', 'pełnić', 'wola', 'bóg', 'prawo', 'mieszek', 'serce', 'głosić', 'sprawiedliwość', 'wielki', 'zgromadzenie', 'powściągać', 'warga', 'czym', 'wiedzieć', 'pan', 'radować', 'weselić', 'szukać', 'pragnąć', 'pomoc', 'mówić', 'pan', 'wielki', 'jezus', 'oddalić', 'swój', 'uczeń', 'strona', 'jezioro', 'przyjść', 'wielki', 'mnóstwo', 'człowiek', 'galilea', 'judea', 'jerozolima', 'idumei', 'zajordania', 'okolica', 'tyr', 'sydonu', 'iść', 'mnóstwo', 'wielki', 'wieść', 'działać', 'polecić', 'swój', 'uczeń', 'łódka', 'stale', 'pogotowie', 'wzgląd', 'tłum', 'napierać', 'uzdrowić', 'wskutek', 'mieć', 'choroba', 'cisnąć', 'dotknąć', 'duch', 'nieczysta', 'widok', 'padać', 'wołać', 'syn', 'boży', 'surowo', 'zabraniać', 'ujawniać']"
2019-01-27,"['kapłan', 'ezdrasz', 'przynieść', 'prawo', 'zgromadzenie', 'uczestniczyć', 'mężczyzna', 'kobieta', 'zdolny', 'słuchać', 'czytać', 'księga', 'zwrócić', 'plac', 'znajdować', 'bramah', 'wodny', 'rana', 'południe', 'mężczyzna', 'kobieta', 'mogel', 'rozumieć', 'ucho', 'lud', 'zwrócić', 'księga', 'prawa', 'pisarz', 'ezdrasz', 'stanąć', 'drewniany', 'podwyższenie', 'zrobić', 'cel', 'ezdrasz', 'otworzyć', 'księga', 'oko', 'lud', 'znajdować', 'wysoce', 'lud', 'otworzyć', 'lud', 'powstać', 'ezdrasz', 'błogosławić', 'pan', 'wielki', 'bóg', 'lud', 'podnieść', 'ręka', 'odpowiedzieć', 'amen', 'amen', 'potem', 'oddal', 'pokłon', 'padły', 'pan', 'kolano', 'twarz', 'ziemia', 'czytać', 'księga', 'księga', 'prawa', 'boży', 'dobitnie', 'dodanie', 'objaśnienie', 'lud', 'rozumieć', 'czytanie', 'nehemiasz', 'namiestnik', 'kapłan', 'pisarz', 'ezdrasz', 'lewita', 'pouczać', 'lud', 'rzec', 'lud', 'dzienia', 'poświęcony', 'bóg', 'smutny', 'płakać', 'lud', 'płakać', 'usłyszeć', 'słowo', 'prawa', 'rzec', 'nehemiasz', 'iść', 'spożywać', 'potraw', 'świąteczny', 'pić', 'słodki', 'napój', 'posłać', 'porcja', 'temu', 'gotowe', 'poświęcony', 'dzienia', 'bóg', 'przygnębiony', 'radość', 'ostoja', 'słowo', 'pan', 'duch', 'życie', 'prawo', 'pańskie', 'doskonały', 'pokrzepiać', 'dusza', 'świadectwo', 'pan', 'pewne', 'nierozważny', 'uczyć', 'mądrość', 'słuszny', 'nakaz', 'radować', 'serce', 'jaśnieć', 'przykazanie', 'pan', 'olśniewać', 'oko', 'bojaźń', 'pan', 'szczery', 'trwać', 'wiek', 'sąd', 'pan', 'prawdziwy', 'wszystek', 'razem', 'słuszny', 'znajda', 'uznanie', 'słowo', 'usta', 'myśl', 'serce', 'pan', 'opoka', 'zbawiciel', 'starać', 'ułożyć', 'opowiadanie', 'zdarzenie', 'dokonać', 'pośród', 'przekazać', 'początek', 'naoczny', 'świadek', 'sługa', 'słowo', 'postanowić', 'zbadać', 'dokładnie', 'pierwsza', 'chwila', 'opisać', 'kolej', 'dostojny', 'teofil', 'móc', 'przekonać', 'całkowity', 'pewność', 'nauka', 'udzielić', 'owo', 'czas', 'powrócić', 'jezus', 'moc', 'duch', 'galilea', 'wieść', 'rozejść', 'okolica', 'nauczać', 'synagoga', 'wysławiać', 'przyjść', 'nazaret', 'wychować', 'dzienia', 'szabat', 'udać', 'zwyczaj', 'synagoga', 'powstać', 'czytać', 'podać', 'księga', 'prorok', 'izajasz', 'rozwinąć', 'księga', 'znaleźć', 'miejsce', 'napisać', 'duch', 'pański', 'spoczywać', 'namaścić', 'posłać', 'ubogi', 'nieść', 'dobry', 'nowina', 'więzień', 'głosić', 'wolność', 'niewidoma', 'przejrzeć', 'uciśniony', 'odsyłać', 'wolne', 'obwoływać', 'rok', 'łaska', 'pan', 'zwinąć', 'księga', 'oddać', 'sługa', 'usiąść', 'oko', 'synagoga', 'utkwić', 'począć', 'mówić', 'spełnić', 'słowo', 'pismo', 'słyszeć']"
2019-01-28,"['chrystus', 'pośrednik', 'nowy', 'przymierze', 'ażeby', 'śmierć', 'ponieść', 'odkupienie', 'przestępstwo', 'popełnić', 'pierwsze', 'przymierze', 'wezwać', 'wieczny', 'dziedzictwo', 'dostąpić', 'spełnienie', 'obietnica', 'chrystus', 'wejść', 'świątynia', 'zbudować', 'ręka', 'ludzki', 'odbicie', 'prawdziwy', 'świątynia', 'niebo', 'wstawiać', 'oblicze', 'bóg', 'wielekroć', 'miał', 'ofiarować', 'arcykapłan', 'rok', 'wchodzić', 'świątynia', 'krew', 'cudzy', 'przypadek', 'musieć', 'cierpieć', 'raz', 'stworzenie', 'świat', 'tymczasem', 'raz', 'ukazać', 'koniec', 'wiek', 'zgładzić', 'grzech', 'ofiara', 'siebie', 'postanowić', 'człowiek', 'raz', 'umrzeć', 'potem', 'sąd', 'chrystus', 'raz', 'ofiarować', 'zgładzić', 'grzech', 'drugi', 'raz', 'ukazać', 'związek', 'grzech', 'zbawienie', 'oczekiwać', 'śpiewać', 'uczynić', 'cud', 'śpiewać', 'pieśń', 'nowa', 'uczynić', 'cud', 'zwycięstwo', 'zgotować', 'prawica', 'święta', 'ramia', 'pan', 'okazać', 'zbawienie', 'oko', 'pogan', 'objawić', 'swój', 'sprawiedliwość', 'wspomnieć', 'dobroć', 'wierność', 'swój', 'dom', 'izrael', 'ujrzeć', 'wszystek', 'kraniec', 'ziemia', 'zbawienie', 'bóg', 'wołać', 'radość', 'cześć', 'pan', 'ziemia', 'ciesać', 'weselić', 'grać', 'śpiewać', 'wtór', 'cytra', 'wtór', 'cytra', 'dźwięk', 'harfa', 'trąba', 'głos', 'róg', 'oko', 'pan', 'król', 'radować', 'uczony', 'pismo', 'przyszły', 'jerozolima', 'mówić', 'jezus', 'belzebub', 'moc', 'władca', 'złe', 'duch', 'wyrzucać', 'złe', 'duch', 'jezus', 'przywołać', 'siebie', 'mówić', 'przypowieść', 'szatan', 'wyrzucać', 'szatan', 'królestwo', 'wewnętrznie', 'skłócić', 'królestwo', 'ostać', 'dom', 'wewnętrznie', 'skłócić', 'dom', 'móc', 'ostać', 'szatan', 'powstać', 'przeciw', 'siebie', 'siebie', 'skłócić', 'ostać', 'koniec', 'nikt', 'wejść', 'dom', 'mocarz', 'sprzęt', 'zagrabić', 'mocarz', 'wpierw', 'związać', 'dopiero', 'dom', 'ograbić', 'zaprawdę', 'powiadać', 'wszystek', 'grzech', 'bluźnierstwo', 'człowiek', 'dopuścić', 'odpuścić', 'zbluźnić', 'przeciw', 'duch', 'święty', 'otrzymać', 'odpuścić', 'winny', 'grzech', 'wieczny', 'mówić', 'duch', 'nieczysty']"
2019-01-29,"['prawo', 'posiadać', 'cień', 'przyszły', 'dobra', 'obraz', 'rzecz', 'ofiara', 'corocznie', 'ciągle', 'składany', 'udoskonalić', 'przystępować', 'bóg', 'czyż', 'przestać', 'składać', 'składać', 'raz', 'oczyścić', 'mieć', 'świadomość', 'grzech', 'rok', 'następować', 'przypomnienie', 'grzech', 'niemożliwy', 'krew', 'cielec', 'kozieł', 'usuwać', 'grzech', 'przeto', 'chrystus', 'przychodzić', 'świat', 'mówić', 'ofiara', 'dar', 'chcieć', 'utworzyć', 'ciało', 'całopalenie', 'ofiara', 'grzech', 'podobać', 'rzec', 'iść', 'zwój', 'księga', 'napisać', 'spełnić', 'wola', 'bóg', 'wysoce', 'powiedzieć', 'ofiara', 'dar', 'całopalenie', 'ofiara', 'grzech', 'chcieć', 'podobać', 'składany', 'zgodnie', 'prawo', 'następnie', 'powiedzieć', 'iść', 'spełnić', 'wola', 'usuwać', 'ofiara', 'ustanowić', 'moc', 'wola', 'uświęcić', 'ofiara', 'ciało', 'jezus', 'chrystus', 'raz', 'przychodzić', 'bóg', 'pełnić', 'wola', 'nadzieja', 'czekało', 'pan', 'pochylić', 'włożyć', 'usta', 'pieśń', 'nowa', 'śpiew', 'bóg', 'chcieć', 'ofiara', 'krwawy', 'płody', 'ziemia', 'otworzyć', 'ucho', 'żądać', 'całopalenie', 'ofiara', 'grzech', 'powiedzieć', 'przychodzić', 'głosić', 'sprawiedliwość', 'wielki', 'zgromadzenie', 'powściągać', 'warga', 'czym', 'wiedzieć', 'pan', 'sprawiedliwość', 'kryć', 'głąb', 'serce', 'głosić', 'wierność', 'pomoc', 'taić', 'łaska', 'wierność', 'wielki', 'zgromadzenie', 'nadeszły', 'matka', 'jezus', 'bracia', 'stać', 'dwór', 'posłać', 'przywołać', 'tłum', 'człowiek', 'siedzieć', 'wokół', 'powiedzieć', 'matka', 'bracia', 'dwór', 'szukać', 'odpowiedzieć', 'któż', 'matka', 'brat', 'spoglądać', 'siedzący', 'dokoła', 'rzec', 'matka', 'bracia', 'pełnia', 'wola', 'boży', 'brat', 'siostra', 'matka']"
2019-01-30,"['kapłan', 'stare', 'testament', 'staj', 'codziennie', 'wykonywać', 'swój', 'służba', 'raz', 'składać', 'ofiara', 'miara', 'móc', 'zgładzić', 'grzech', 'przeciwnie', 'złożyć', 'raz', 'ofiara', 'grzech', 'zasiąść', 'prawica', 'bóg', 'oczekiwać', 'nieprzyjaciel', 'stanąć', 'podnóżek', 'stop', 'ofiara', 'udoskonalić', 'wiek', 'uświęcać', 'dawać', 'świadectwo', 'duch', 'święty', 'skoro', 'powiedzieć', 'przymierze', 'zawrzeć', 'ow', 'dzień', 'mówić', 'pan', 'nadać', 'prawa', 'serce', 'myśl', 'wypisać', 'grzech', 'nieprawość', 'wspomnieć', 'odpuścić', 'zachodzić', 'potrzeba', 'ofiara', 'grzech', 'kapłan', 'melchizedek', 'rzec', 'pan', 'pan', 'siąść', 'prawica', 'uczynić', 'wróg', 'podnóżek', 'stopa', 'pan', 'rozciągnąć', 'moc', 'berło', 'syjon', 'panować', 'wśród', 'swój', 'nieprzyjaciel', 'panowanie', 'dzień', 'triumf', 'blask', 'świętość', 'łono', 'jutrzenka', 'zrodzić', 'rosa', 'pan', 'przysięgnąć', 'odwołać', 'kapłan', 'wiek', 'wzór', 'melchizedek', 'jezus', 'zacząć', 'nauczać', 'jezioro', 'wielki', 'tłum', 'człowiek', 'zebrać', 'wejść', 'łódź', 'usiąść', 'jezioro', 'tłum', 'stać', 'brzeg', 'jezioro', 'nauczać', 'przypowieść', 'mówić', 'swój', 'nauka', 'słuchać', 'siewca', 'wyjść', 'siać', 'siać', 'ziarno', 'padło', 'droga', 'przylecieć', 'ptak', 'wydziobać', 'padło', 'grunt', 'skalisty', 'mieć', 'ziemia', 'wnet', 'wzejść', 'głęboko', 'gleba', 'powschodzie', 'słońce', 'przypalić', 'uschnąć', 'mieć', 'korzeń', 'padło', 'cierń', 'cierń', 'wybujały', 'zagłuszyć', 'wydać', 'owoc', 'wreszcie', 'padły', 'ziemia', 'żyzny', 'wydawać', 'plon', 'wschodzić', 'rosnąć', 'przynosić', 'plon', 'trzydziestokrotny', 'sześćdziesięciokrotny', 'stokrotny', 'dodać', 'ucho', 'słuchać', 'niechaj', 'słuchać', 'pytać', 'razem', 'dwanaście', 'przypowieść', 'odrzec', 'dan', 'tajemnica', 'królestwo', 'boży', 'dzieje', 'przypowieść', 'patrzyć', 'uważnie', 'widzieć', 'słuchać', 'uważnie', 'rozumieć', 'nawrócić', 'odpuścić', 'wina', 'mówić', 'rozumieć', 'przypowieść', 'jakże', 'zrozumieć', 'przypowieść', 'siewca', 'sieja', 'słowo', 'droga', 'sieja', 'słowo', 'skoro', 'usłyszeć', 'zaraz', 'przychodzić', 'szatan', 'porywać', 'słowo', 'zasiać', 'podobnie', 'zasiew', 'grunt', 'skalisty', 'usłyszeć', 'słowo', 'przyjmować', 'radość', 'maja', 'siebie', 'korzeń', 'niestal', 'potem', 'nastać', 'ucisk', 'prześladowanie', 'powód', 'słowo', 'zaraz', 'załamywać', 'zasiać', 'cierń', 'wprawdzie', 'słuchać', 'słowo', 'troska', 'świat', 'ułuda', 'bogactwo', 'żądza', 'wciskać', 'zagłuszać', 'słowo', 'pozostawać', 'bezowocny', 'wreszcie', 'zasiać', 'ziemia', 'żyzny', 'słuchać', 'słowo', 'przyjmować', 'wydawać', 'owoc', 'trzydziestokrotny', 'sześćdziesięciokrotny', 'stokrotny']"
2019-02-03,"['panowanie', 'jozjasza', 'pan', 'skierować', 'następujący', 'słowo', 'zanim', 'ukształtować', 'łono', 'matka', 'znać', 'przyjść', 'świat', 'poświęcić', 'prorok', 'naród', 'ustanowić', 'przepasać', 'biodro', 'wstać', 'mowa', 'rozkazać', 'lękać', 'czas', 'napełnić', 'lęk', 'czynić', 'twierdza', 'warowny', 'kolumna', 'żelazny', 'mur', 'spiż', 'przeciw', 'ziemia', 'przeciw', 'król', 'judzki', 'przywódca', 'kapłan', 'lud', 'ziemia', 'walczyć', 'przeciw', 'zdołać', 'zwyciężyć', 'mówić', 'pan', 'ochraniać', 'wysławiać', 'pomoc', 'pan', 'pan', 'ucieczka', 'wstyd', 'zaznać', 'wiek', 'wyzwolić', 'ratować', 'sprawiedliwość', 'nakłonić', 'swój', 'ucha', 'zesłać', 'ocalenie', 'bądź', 'skała', 'schronienie', 'zamek', 'warowny', 'ocalić', 'opoka', 'twierdza', 'bóg', 'wyrwać', 'ręka', 'niegodziwiec', 'bóg', 'nadzieja', 'pan', 'ufać', 'młodość', 'podpora', 'dzień', 'narodziny', 'łono', 'matka', 'opiekun', 'usta', 'głosić', 'sprawiedliwość', 'dzienia', 'pomoc', 'bóg', 'uczyć', 'młodość', 'chwila', 'głosić', 'cud', 'jezus', 'przyjść', 'nazaret', 'przemówić', 'lud', 'synagoga', 'spełnić', 'słowo', 'pismo', 'słyszeć', 'przyświadczać', 'dziwić', 'pełny', 'łaska', 'słowo', 'płynąć', 'usta', 'mówić', 'syn', 'józef', 'rzec', 'pewność', 'powiat', 'przysłowie', 'lekarz', 'uleczyć', 'siebie', 'dokonać', 'że', 'swój', 'ojczyzna', 'wydarzyć', 'słyszeć', 'kafarnaum', 'dodać', 'zaprawdę', 'powiadać', 'prorok', 'mile', 'widzieć', 'swój', 'ojczyzna', 'naprawdę', 'mówić', 'wdowa', 'izrael', 'czas', 'eliasz', 'niebo', 'pozostawać', 'zamknięty', 'trzy', 'lato', 'sześć', 'miesiąc', 'wielki', 'głód', 'panować', 'kraj', 'eliasz', 'zostać', 'posłać', 'ow', 'wdowa', 'sarepcie', 'sydoński', 'trędowaty', 'izrael', 'prorok', 'elizeusz', 'zostać', 'oczyścić', 'syryjczyk', 'naaman', 'słowo', 'synagoga', 'unieść', 'gniew', 'porwać', 'miejsce', 'wyrzucić', 'miasto', 'wyprowadzić', 'urwisko', 'góra', 'zbudować', 'miasto', 'strącić', 'przejść', 'pośród', 'oddalić']"
2019-02-05,"['maić', 'dokoła', 'siebie', 'mnóstwo', 'świadek', 'zrzucić', 'wszelki', 'ciężar', 'grzech', 'łatwo', 'zwodzić', 'biec', 'wytrwale', 'wyznaczyć', 'zawody', 'patrzeć', 'jezus', 'wiara', 'przewodzić', 'wydoskonalać', 'zamiast', 'radość', 'obiecywać', 'przecierpieć', 'krzyż', 'baczyć', 'hańba', 'zasiąść', 'prawica', 'tron', 'bóg', 'zważyć', 'strona', 'grzesznik', 'wielki', 'wycierpieć', 'wrogość', 'wobec', 'siebie', 'ustawać', 'załamać', 'duch', 'opierać', 'krew', 'walczyć', 'przeciw', 'grzech', 'chwalić', 'szukać', 'wypełnić', 'ślub', 'wobec', 'czciciel', 'bóg', 'ubogi', 'jedla', 'zostać', 'nasycić', 'chwalić', 'pan', 'szukać', 'serce', 'wacha', 'żyć', 'wiek', 'przypomnieć', 'siebie', 'wrócić', 'pan', 'wszystek', 'kraniec', 'ziemia', 'oddać', 'pokłon', 'wszystek', 'szczep', 'pogański', 'pokłonić', 'śpiący', 'ziemia', 'zgiąć', 'stanąć', 'proch', 'dusza', 'żyła', 'potomstwo', 'służyć', 'przyszły', 'pokolenie', 'opowiedzieć', 'sprawiedliwość', 'ogłosić', 'lud', 'narodzić', 'pan', 'uczynić', 'jezus', 'przeprawić', 'powrót', 'łódź', 'drugi', 'brzeg', 'jezioro', 'genezaret', 'zebrać', 'wielki', 'tłum', 'wokół', 'jezioro', 'przyjść', 'przełożona', 'synagoga', 'imienie', 'jair', 'ujrzeć', 'upaść', 'noga', 'prosić', 'usilnie', 'córeczka', 'dogorywać', 'przyjść', 'położyć', 'ręka', 'ocalały', 'żyła', 'pójść', 'wielki', 'tłum', 'iść', 'zewsząd', 'napierać', 'pewien', 'kobieta', 'dwanaście', 'lato', 'cierpieć', 'upływ', 'krew', 'wycierpieć', 'różny', 'lekarz', 'swój', 'mienie', 'wydać', 'pomóc', 'mieć', 'źle', 'posłyszeć', 'jezus', 'wejść', 'tył', 'tłum', 'dotknąć', 'płaszcz', 'mówić', 'dotknąć', 'płaszcz', 'zdrowy', 'zaraz', 'ustać', 'krwotok', 'poczuć', 'swój', 'ciało', 'uleczyć', 'dolegliwość', 'jezus', 'uświadomić', 'siebie', 'moc', 'wyjść', 'obrócić', 'tłum', 'zapytać', 'dotknąć', 'płaszcz', 'odpowiedzieć', 'uczeń', 'widzieć', 'tłum', 'zewsząd', 'ściskać', 'pytać', 'dotknąć', 'rozglądać', 'ujrzeć', 'uczynić', 'kobieta', 'podeszły', 'zalękniony', 'drżący', 'wiedzieć', 'stać', 'padło', 'wyznać', 'prawda', 'rzec', 'córka', 'wiara', 'ocalić', 'iść', 'pokój', 'bądź', 'wolny', 'swój', 'dolegliwość', 'mówić', 'przyszły', 'człowiek', 'przełożony', 'synagoga', 'donieść', 'córka', 'umarła', 'trudzić', 'nauczyciel', 'jezus', 'słyszeć', 'mówić', 'rzec', 'przełożony', 'synagoga', 'bój', 'wierzyć', 'pozwolić', 'nikt', 'iść', 'siebie', 'wyjątek', 'piotr', 'jakub', 'jan', 'brat', 'jakubowy', 'przyszły', 'dom', 'przełożony', 'synagoga', 'widzieć', 'zamieszanie', 'płaczący', 'głośno', 'zawodzący', 'wejść', 'rzec', 'podnosić', 'wrzawa', 'płakać', 'dziecko', 'umrzeć', 'spać', 'wyśmiewać', 'odsunąć', 'wziąć', 'siebie', 'ojciec', 'matka', 'dziecko', 'wejść', 'dziecko', 'leżeć', 'ująć', 'dziewczynka', 'ręka', 'rzec', 'talitha', 'kum', 'znaczyć', 'dziewczynka', 'mówić', 'wstać', 'dziewczynka', 'wstać', 'chodzić', 'mieć', 'dwanaście', 'lato', 'osłupieć', 'wprost', 'zdumienie', 'przykazać', 'nacisk', 'nikt', 'dowiedzieć', 'polecić', 'dać', 'jeść']"
2019-02-06,"['opierać', 'krew', 'walczyć', 'przeciw', 'grzech', 'zapomnieć', 'napomnienie', 'bóg', 'zwracać', 'syn', 'syn', 'lekceważyć', 'karcenie', 'pan', 'upadać', 'duch', 'doświadczać', 'koga', 'miłować', 'pan', 'karcić', 'chłostać', 'syn', 'przyjmować', 'trwać', 'karność', 'bóg', 'obchodzić', 'dziecko', 'syn', 'ojciec', 'karcić', 'wszelki', 'karcenie', 'raz', 'wydawać', 'radosny', 'smutny', 'potem', 'przynosić', 'doświadczyć', 'błogi', 'plon', 'sprawiedliwość', 'wyprostować', 'opadły', 'ręka', 'osłabły', 'kolano', 'prosta', 'ślad', 'czynić', 'noga', 'chrom', 'zbłądzić', 'raczej', 'uzdrowić', 'starać', 'pokój', 'uświęcić', 'nikt', 'zobaczyć', 'pan', 'baczyć', 'nikt', 'pozbawić', 'łaska', 'boży', 'korzeń', 'gorzki', 'wyrastać', 'góra', 'spowodować', 'zamieszanie', 'skalać', 'bóg', 'łaskawy', 'czciciel', 'błogosławić', 'dusza', 'pan', 'święta', 'imię', 'błogosławić', 'dusza', 'pan', 'zapominać', 'dobrodziejstwo', 'ojciec', 'litować', 'dziecko', 'pan', 'litować', 'cześć', 'oddawać', 'wiedzieć', 'powstały', 'pamiętać', 'proch', 'łaska', 'pan', 'wieczny', 'wyznawca', 'sprawiedliwość', 'potomstwo', 'strzec', 'przymierze', 'jezus', 'przyjść', 'swój', 'rodzinny', 'miasto', 'towarzyszyć', 'uczeń', 'nadejść', 'szabat', 'zacząć', 'nauczać', 'synagoga', 'przysłuchiwać', 'pytać', 'zdziwienie', 'mądrość', 'dan', 'cud', 'dziać', 'ręka', 'cieśla', 'syn', 'maryja', 'brat', 'jakub', 'józef', 'juda', 'szymon', 'czyż', 'żyć', 'siostra', 'powątpiewać', 'jezus', 'mówić', 'swój', 'ojczyzna', 'wśród', 'krewna', 'dom', 'prorok', 'lekceważyć', 'móc', 'zdziałać', 'cud', 'jedynie', 'chora', 'położyć', 'ręka', 'uzdrowić', 'dziwić', 'niedowiarstwo', 'potem', 'obchodzić', 'okoliczny', 'wieś', 'nauczać']"
