alleluja,amen,bo,boga,bogiem,bogu,boże,bóg,chcę,chwała,chwałę,ci,ciebie,cię,czas,cześć,daj,dobry,duch,duchu,dzień,gdy,go,imię,jak,jego,jesteś,jezu,jezus,królem,miłości,miłość,moc,mym,nie,nieba,niech,nim,on,pan,pana,panem,panie,panu,pieśń,przyjdź,serca,serce,siebie,swe,swej,swym,swą,tobie,tobą,twa,twe,twej,twych,twym,twój,ty,tyś,wciąż,wieki,ziemi,świat,święty,życie
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3429698654876093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46139307628864035,0.0,0.42365971372165995,0.0,0.0,0.3661767010867171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3540607011208049,0.0,0.0,0.0,0.0,0.48016267138615676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3023928651933162,0.0,0.0,0.0,0.3227251767877883,0.3086408894528208,0.0,0.14697036462528293,0.26820820518686617,0.0,0.0,0.08940273506228871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4538694858379973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793075979811408,0.14258841948717435,0.44701367531144354,0.0,0.0,0.10288029648427359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10288029648427359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09534120702024043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565006916019635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47532321579707176,0.5081606267974131,0.46129753802902346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504954126108158,0.0,0.0,0.0
0.0,0.0,0.3710292446960734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27924113519633753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33943868529525284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33413259088651825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313845076884386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710250392162706,0.0,0.0,0.33413259088651825,0.0,0.0,0.0,0.0,0.25738202059256804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7956153128999756,0.0,0.0,0.0,0.0,0.27068475714944473,0.0,0.0,0.0,0.27068475714944473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25084892200474623,0.0,0.0,0.0,0.0,0.0,0.20642681598155666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27068475714944473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20407927036493875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.43239047658184526,0.0,0.4875818233151426,0.0,0.0,0.0,0.10564043841767777,0.08983702078825435,0.5336101894167611,0.0,0.10809761914546132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09933891725126982,0.0,0.42456661165106296,0.0,0.0,0.0,0.0,0.07976460464393817,0.08852330653812968,0.09933891725126982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06316564810498139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10338005126487515,0.0,0.10809761914546132,0.10809761914546132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08606612581034613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4401479932017793,0.2276049553513915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049810472596417,0.0,0.0,0.0,0.0,0.0,0.5531690000773553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18235749300589377,0.0,0.0,0.2924135395691704,0.0,0.23886799644368178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120748606031902,0.28678872854678883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.629752134662708,0.0,0.0,0.0,0.0,0.4591125230208021,0.0,0.0,0.0,0.0,0.0,0.24508903846164645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23697956898192785,0.44542400905933044,0.2792802165529001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.16974172078663208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13025525470514415,0.0,0.0,0.0,0.0,0.541527639856825,0.0,0.0,0.0,0.0,0.46758002577892394,0.0,0.0,0.13471260525710205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31172001718594927,0.0,0.0,0.0,0.13025525470514415,0.36723936583052474,0.15350570472165892,0.0,0.1079319777245242,0.0,0.0,0.0,0.0,0.14137886437399058,0.0,0.16662750109195087,0.17307087917746783,0.0,0.0,0.0,0.0,0.0,0.15586000859297464,0.0,0.0,0.0,0.0,0.12005881807219254,0.0,0.0,0.15350570472165892,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699215491329772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3099824194167538,0.0,0.0,0.0,0.0,0.0,0.6635622139298066,0.0,0.0,0.0,0.35467800545912426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33547844247965164,0.0,0.0,0.0,0.0,0.0,0.0,0.29734132316099643,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722944287189122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5535315146606029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050470635701264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502650098302565,0.0,0.0,0.4558487400531803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795297233320788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48193714242286506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40402795043054684,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486226117672019,0.0,0.0,0.0,0.0,0.0,0.6042501198427567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791638602726048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31941579572175477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260155468080201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355590923405866,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8175892874570238,0.0,0.0,0.37073209358443276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087946437285119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642936732832361,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37765175754252495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144246204108551,0.0,0.0,0.0,0.0,0.6979012101924954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39926491590123536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334720384570109,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362402750991356,0.0,0.0,0.0,0.0,0.0,0.0,0.47528059255212773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105517447313249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47528059255212773,0.0
