,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
będziemy tańczyć,0.6264069,0.7550154,0.75321054,-0.015794436,-1.1169137,1.2583194,0.7754945,-0.7337964,-1.2616928,0.0061135557,-1.0824742,0.24468698,-0.44311735,0.24429978,-1.1885248,1.2294512,0.45978335,-1.9579271,1.0941076,-0.39222968,-1.9237512,-0.1257239,-1.0844721,-1.1319141,-1.0282465,0.45409524,-0.38400728,-0.18840468,-0.48361588,0.24885657,0.8913476,-1.1833152,-1.0362127,-0.9612145,-0.08042634,-0.0920691,-1.1772746,0.45303446,1.8113618,-0.31102684,0.11862465,-0.01814388,-0.33103934,0.6821858,-1.1647507,-0.9881077,-0.30227286,0.025042113,0.0875401,-0.3060021,-0.45817512,-0.45059955,-0.38283634,-0.351658,0.54023165,0.60928315,0.4488584,-0.42798686,1.9828137,0.29844767,0.25590688,0.50930285,-0.75726837,-1.8405004,1.3674457,0.07045101,0.3001789,-0.58081514,0.5726371,1.1133595,-0.29038745,0.6695256,0.5994565,2.2807567,0.68730897,0.07382645,-0.78647786,-1.5190262,0.27641952,-0.21246034,-0.17116433,0.2868828,0.17666923,0.34755155,-0.98707646,-0.9843576,0.5595266,0.8261318,-0.8955198,-0.46248165,0.543459,0.9102869,0.1355901,-1.3429406,-0.28015375,1.3418665,-0.14006867,1.466113,-0.87597954,-0.0519369
będę śpiewał ci,0.9425116,1.1495078,0.91089433,0.89733917,-0.9815604,0.5190516,-0.28186384,-0.024064962,-0.13081068,-0.5815574,-0.36057857,-1.0275613,-1.1457635,-0.76899785,0.26721907,0.59165,-0.15369943,-0.81497085,0.39208332,-0.014767803,-1.8920985,-0.21229433,-0.890821,-1.448179,-0.66380566,1.6306171,0.068005905,-0.8552657,-0.7898059,-0.4244164,0.8394566,-1.4741329,0.16093092,-1.2564985,-0.0022687027,0.7234387,-1.2893345,-0.13568594,1.3220819,0.6423799,0.7330462,1.2733138,-0.35373098,1.0583055,-0.13454403,-1.3922035,-1.4169463,0.7565918,0.36036724,-0.4237806,0.08658201,-0.61356413,-0.29458335,-0.39535213,0.48968077,1.2326789,0.5077484,-0.76107633,1.7974396,-0.5654623,0.24463916,-0.12656155,-0.86588776,-1.1100216,-0.32214877,-0.48281905,-0.19364074,-0.06799154,0.8397767,1.2456896,-0.4496268,0.1938833,1.1184386,0.6072107,0.27593604,-0.75535613,-0.6181818,-1.2532665,-1.0654701,0.7673408,-0.9824491,-0.14035572,-0.29411668,0.5944945,-0.43108648,0.19974531,1.1024432,0.17040624,1.103728,0.64128697,0.01411252,0.18156005,-0.9200021,-0.47988123,0.59337264,0.29575932,0.4738667,0.8929364,-0.72706443,-0.74147654
błogosław duszo moja pana,0.8123199,0.32526678,0.3958754,0.64948064,-0.07548921,0.7213214,0.59443045,-0.054984022,0.2265456,-0.9527812,-0.88884467,-1.1412276,-1.4463952,0.245469,0.24738021,-0.34956676,0.29043537,-1.4919045,0.2830734,-0.76027966,-2.0179825,-0.97975093,-0.96672755,-1.7806044,-1.0038611,1.39172,0.029699778,-0.6991906,-0.2718784,0.47807875,1.0175818,-2.6395984,0.1708508,-1.168442,-0.23269022,0.03329457,-1.5622411,0.7188652,1.3576782,-0.92231196,1.055635,0.8337718,0.1663638,-0.26762778,-1.129293,0.8835368,-0.45541114,0.751946,1.3822714,-2.313066,0.3153738,-1.3112882,-0.3676362,-0.2528594,2.1441517,0.44606042,1.3379505,-1.0279998,0.2835518,0.1440244,-1.2199243,2.0514183,0.80550253,-1.5967996,1.0696318,0.3222754,0.06490861,-1.3264308,0.3673666,0.5922179,-0.66837245,-0.87251186,0.87030184,1.8117886,1.0154736,-0.87109244,0.668431,-0.4413092,-1.0779394,-0.49605817,-0.7547926,0.31382662,-1.7514,-0.062380802,-0.31223083,-0.723721,1.1416343,0.81637764,0.32118842,0.50988024,0.2344842,0.3535718,-1.7009617,0.66899776,-0.86666316,0.42317265,0.33847362,0.565986,-1.7761415,-1.4694021
błogosławcie pana wszystkie jego dzieła,0.06921094,0.6079414,0.48134494,0.019407408,-0.93927,0.4313906,-0.034584984,0.48763046,0.18060422,-0.16459489,-0.54288006,-1.3996749,-1.199401,0.099828124,-0.13891278,-0.95902777,0.7307436,-1.287152,1.2819968,-0.6734096,-1.3202856,-0.1551826,-0.044779263,-1.7025025,-0.30303088,0.53608936,0.25040942,-0.9812644,-0.65360737,-0.5877921,0.74417275,-0.82073855,0.15266511,-0.45947897,0.74835926,0.14997357,-1.3471718,0.33759966,0.6050903,-0.17876215,-0.2335726,0.6984008,0.31523094,0.20713946,-0.5686841,0.27866492,-1.4707314,1.027639,0.30451533,-0.65172803,-0.5535385,-0.03698234,-0.5435893,-0.7354793,0.7514442,0.19352739,1.4723414,-0.68970174,1.2928921,-0.29190367,-0.37487984,-0.5414584,-0.74023557,-1.1799647,1.0970631,0.07545122,0.19284876,-0.51346046,0.24689671,1.1733727,-0.5323069,-0.21539794,-0.17078903,0.45529768,-0.35709456,0.51588607,0.06512978,0.05113359,-0.81611615,0.8115964,-0.287486,-0.13483323,-0.95268536,1.0441811,-0.18678309,-0.73941547,0.6432668,0.23731063,0.85440886,-0.105102055,0.19981332,0.035383604,-0.80318356,0.62677985,-0.27963617,-0.42464685,0.0034825734,0.77321655,-0.520658,0.27589884
błogosławione jest imię twe,0.7157232,0.3597655,0.81713533,0.5417158,-0.6358407,0.46147308,1.3926419,0.464187,-0.48633775,0.21456273,1.381745,-2.1862476,-1.7726682,-0.25112155,1.2905836,-1.4834005,0.10224386,0.0039316416,0.5922331,-0.58677405,-2.0860784,0.68385535,-0.3738993,-2.0987663,0.64894533,-0.9484138,1.2269343,-2.0198157,1.3085942,-1.1827636,2.236201,-2.9794426,0.8398927,-0.557303,0.29690924,1.6190532,-0.6779976,-0.7582974,-0.6913195,0.6415861,-0.02615858,0.5903283,-1.8590249,1.2149357,0.024287501,-0.35176829,-2.124884,0.8706188,1.3129299,-1.7642609,-0.6295443,-0.47859868,-1.7926892,-0.9443776,1.1003021,-0.39580742,0.042772472,-0.57042164,1.8565563,-0.519442,-0.020511487,-0.661634,0.6759677,-2.5348444,0.8524461,-1.334331,-0.53803426,-1.3489097,0.84927887,2.2611973,0.99079484,-0.04514305,-0.6396337,0.33097067,-0.36090693,-0.8444829,1.1751368,0.45598564,-0.90277815,0.22501533,0.656125,0.325165,-0.24937737,0.61994606,0.10971582,-0.55662465,1.6241318,0.2271973,1.0014561,1.2161005,-0.33520272,2.296586,0.040433317,0.8755443,0.6313645,-0.4912256,-1.2959193,0.54529387,-0.43543282,1.1315714
cała ziemio wołaj,0.04313266,1.2718493,0.8483191,0.012957663,-1.1693352,0.13930932,0.017496288,-0.6334129,-0.1856448,0.11702257,-0.87695354,-1.1010617,-1.7175479,-0.30416504,-0.06441196,-0.3818748,0.5765599,-1.2684364,0.64244074,0.2291841,-2.1012146,0.35032758,-0.70565754,-1.3834976,-0.9452328,0.17222536,0.15823586,-1.7761542,-0.755691,-0.44369188,1.5045815,-1.0540428,-0.14804512,-0.95600265,0.14370331,1.0208403,-2.018692,0.07799479,1.1606269,0.4460797,0.7955864,1.3158549,-0.30293334,0.7944202,-0.19780922,-0.8872226,-1.138013,0.49353978,0.10306958,0.12800403,-0.5214241,-0.1779993,-0.3755257,0.07599951,0.4768474,2.0879319,1.1750339,-0.36457404,2.3617074,0.24044637,-0.4846662,-0.5453492,-0.9731781,-1.7495632,1.3789968,-0.3270994,-0.2311178,-0.91760033,1.3086998,1.3570565,-1.0875876,-0.042059004,1.0434358,1.3553118,0.6572318,-0.37226653,0.01738823,-1.125323,-0.8378711,0.8274789,0.52790904,0.6625698,-1.3054732,-0.0026860982,-0.86787844,-0.80193526,1.5026283,0.27136198,1.1004258,-0.23330201,0.08181819,0.8568299,-1.1631092,0.46982753,0.78853464,0.13102554,-0.054887753,1.4607195,-0.7839455,0.4268153
chcę wywyższać imię twe,0.38078707,1.622687,0.87047046,0.6955275,-0.5062604,0.31544107,0.17675674,0.18693008,-0.7492425,-0.52058154,0.7128803,-1.4661751,-0.8348804,-1.2804272,-0.43701914,0.3487473,0.5189301,-0.93715876,0.424725,-0.9533791,-1.683477,-0.42003345,-0.81680685,-1.3533676,-0.77570355,1.0026758,0.20412222,0.22094777,0.8435155,-0.46785286,0.23470391,-0.8833117,0.37011147,0.40931484,0.0035341468,0.52706194,-0.36608988,0.18959664,0.8881861,0.3267786,-0.036416274,1.118224,-0.98029083,0.23791464,-0.23940578,-1.0312742,-1.3159119,0.2270157,-0.10596152,-0.26135415,0.24949983,-0.5733453,-0.06280764,-0.26006037,0.81807154,1.9238833,-1.0233814,0.02857242,1.5196348,-0.23640849,-1.1339304,0.68885595,-0.24255422,-0.89953184,-0.0015194416,-0.28464094,0.021094272,-0.3489054,0.4017546,0.5360128,-0.5077788,0.30806547,0.64364815,0.11802935,0.17100821,-0.034106627,-0.2301927,-0.74346906,-1.3508264,0.26949006,0.30302522,-0.9813067,-0.5320705,0.9966534,0.66338617,-0.21646658,1.7051562,0.42851597,-0.730929,-0.048808865,-0.030549629,0.7787232,-0.5771686,0.26603052,0.8357421,0.4896794,-0.27863854,0.3346219,0.15176126,-0.16718711
chlebie najcichszy,-0.39139256,1.2834637,0.97287554,0.44909132,-0.22441176,-0.14553188,-0.0926993,0.72796273,-1.0703346,-1.1331114,0.5289341,-1.1663461,-1.0527418,-0.49699247,0.73579377,-0.5370492,-0.034059983,-0.2901631,0.35053423,-1.0218074,-1.3663393,-0.8572921,-0.36784032,-1.4230005,-0.1245341,1.368436,0.34057367,0.07777917,-0.5438147,0.6642148,1.3779385,-0.83127224,0.5549783,0.14454514,-0.1037207,0.0012867863,-0.797595,-0.40608385,0.19812386,0.9104242,0.16835777,0.8687671,0.25214893,0.4599085,-0.24999855,-0.36937296,-0.66112244,0.33492962,-0.4176464,-0.5064387,-0.25058314,-0.59130627,0.3846689,-0.89071476,0.7409081,1.5924577,0.26153415,-0.67539144,1.347684,-0.55074906,-0.27300528,-0.7523291,-0.27930447,0.5468729,0.37091807,-1.0972301,-0.36176908,0.29347736,0.10767846,1.3581796,-0.06424416,0.11332215,-0.43584123,-0.38928685,1.0317317,-0.43073842,0.45587432,-0.76766866,-0.8298938,1.762582,-0.8858687,-0.0027463161,-0.2495527,0.59211195,-0.9948197,0.4593206,2.1962128,0.5821266,0.7511603,0.76582503,-0.33411106,0.8566913,-0.445183,0.16490112,1.829171,0.6875713,0.9438592,-0.34920508,-0.04640507,-0.920264
chrystus pan karmi nas,0.5267555,0.74316746,-0.11246013,1.0026101,-0.24928884,1.5842277,-0.40824333,-0.5061226,-1.1603922,-0.8336512,-1.6072845,-1.7844422,-1.0697969,-0.11769414,-0.70612097,0.77941436,0.42864642,-0.9719462,0.26963285,-0.9476091,-0.6466269,-1.556821,-2.182676,-1.9587904,-1.1558679,1.8008095,-0.12546447,-0.4060209,-0.7888499,-0.7457246,0.267062,-1.0406412,-0.120815985,0.019373145,0.61281127,0.09269355,-0.6640021,-0.20352714,0.62394965,-0.7352481,-0.18826413,0.99865574,0.07240628,0.3169864,-1.4753606,-0.3229854,-0.23613715,0.3076803,0.049096126,-0.37443158,0.042141564,-1.1095365,-0.18802102,0.5924239,-0.2208184,1.0756918,-0.37336612,-0.2358099,0.66358,-1.3032281,-0.32724074,0.06452911,-0.7637453,-0.8910292,0.18908116,0.25893557,0.5344244,0.22069415,0.74134034,1.7163248,0.10630472,0.26886815,0.36442527,1.3333818,1.063504,-1.1588551,0.8069195,-1.0213186,0.5360671,-0.025182724,-0.47361746,-0.7757884,0.7578145,0.18258914,0.09746786,-0.82479674,-0.00047870193,0.021959266,-0.010647178,-0.5887527,0.23719385,0.6420293,-1.4583024,0.2155535,0.394686,1.3221389,-0.03334272,1.6756643,-0.24479057,0.3536797
chrystus pan boży syn,-0.12483796,0.54678935,0.7198606,0.4711742,-0.9237184,0.21857604,-0.19654553,0.40257785,0.27464834,-0.28386992,0.07692526,-0.8957226,-1.0461797,-0.74284184,-0.12995087,0.4373284,0.54018486,-0.70303255,0.329751,-0.91077554,-1.5216906,0.13899677,-0.14312878,-1.0258589,0.25288007,0.5407174,0.036637403,-0.7814061,-0.6334467,-0.21172772,0.52195174,-0.7680651,0.1333008,-0.3321181,0.19993632,0.133361,-0.7536703,-0.19054651,0.33519936,0.79535735,-0.17932884,0.8944397,-0.21099721,0.0011685834,0.23263288,-1.0615642,-0.8914378,-0.27830583,-0.57620573,-0.4581613,-1.0112678,-0.47533593,-0.14170319,-1.0506362,0.564333,0.6219628,0.36442295,-0.6131653,1.0797502,0.0442008,0.0106588965,0.5072755,-0.77307665,-0.30789676,0.8878847,0.096714884,-0.4631548,0.06655688,0.2760939,1.3871634,-0.6680602,0.09685505,-0.18057206,-0.6304913,0.45336327,-0.26067337,-0.11284443,-0.8890521,-0.7922331,0.83639663,-0.040736273,-0.36631903,-0.19832446,0.9236295,0.030380873,-0.60727537,0.8640527,0.17424256,0.3862389,0.46214932,0.008998783,0.57881564,0.011417417,0.37769172,0.30263817,0.6358601,-0.04428529,0.44383767,-0.04317709,0.047021426
