,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
będziemy tańczyć,-0.37745705,0.96015143,-0.16252773,-0.38197646,-2.4844027,0.8577583,-2.270601,-0.31897256,-2.6159258,0.32106093,-1.533629,-1.2509847,2.6571417,-2.5870686,-1.3056351,2.3947513,0.08198093,-1.459331,-0.4787923,-3.439408,-1.301419,-0.81926084,-2.4335682,1.5588945,-0.12863588,0.46689177,-1.2152197,0.3602684,-0.79116005,0.7129058,2.3063867,-1.71471,-0.18134102,3.1019926,0.8111782,0.76897573,0.13460581,0.6993574,3.479229,-0.19615668,-1.3103606,1.189775,-1.464046,2.4899821,0.4886393,-0.4052979,0.7100702,0.22292274,0.6125238,0.89018846,-1.9296799,-1.850843,-2.124491,0.17054322,0.45799243,-1.9684579,0.1413302,1.1855145,-0.21629214,1.5409743,0.18376091,0.79394937,-0.20196073,1.6743903,0.7041505,-0.030187778,1.3169788,-0.98351437,-2.2439606,-0.47850478,2.486687,2.185547,-1.2968765,1.0828643,1.1486766,-0.2797787,-0.23109658,0.37737513,1.4520018,0.103063904,1.4264435,0.5933659,0.42430001,-2.5274413,0.91872,-0.9628562,-0.66779804,-0.26674002,0.51555413,0.4377069,1.5507417,2.6917791,-0.7619486,-2.3658214,-2.862735,-0.03704598,0.8467732,0.04579991,0.2104973,-2.5433428
będę śpiewał ci,-0.9891121,-1.3316649,0.33611837,0.14427996,-2.2430284,0.29253876,-0.6005214,2.4548295,-2.0945666,-1.6226544,-2.6630907,-1.1613178,2.6862805,-3.0999353,-0.77889055,2.5394344,-0.5583449,-0.612392,0.71293813,-1.9476323,-1.0146924,-1.3398441,-0.13967945,1.6738786,-0.92300993,1.0587431,-1.0900722,-0.022529477,-1.8944811,1.7229917,1.6237515,-0.13111174,0.33267877,3.269484,-0.056241717,1.5414169,2.350459,-0.9339702,-0.217943,-0.24948828,-1.0205591,1.1434437,-1.1506373,2.4797215,1.5221951,-0.26645726,0.48762906,-0.46052828,0.10324697,0.4899046,-2.3052125,-1.1194832,-3.0906336,-0.18826024,1.3005791,0.06920818,0.79390347,0.030695977,-0.98384255,-0.6584749,0.80498856,1.958747,-1.5608279,0.5596371,-1.0175797,-0.27802828,2.492099,-0.06788507,-1.9767848,0.4712974,-0.8550318,-0.20924108,1.3156172,2.5732994,0.5828259,0.5231174,-1.2451471,2.233786,0.6292445,-0.19758004,-0.8699814,0.56277984,-1.0630226,-2.0499945,0.8775123,-1.3424733,0.7190513,-1.1174151,0.82708305,0.13707404,1.2555983,1.7652295,1.0670632,-1.0011526,-1.6248785,0.10446093,0.22502658,1.1739388,-0.4052128,-2.4444244
błogosław duszo moja pana,-2.1968684,0.8815681,0.16458297,1.3191369,-1.0233395,-0.28650516,-1.2589432,0.5148961,-2.3326764,0.85789573,-2.5298114,-1.2595615,2.9943073,-2.2930825,-1.9226654,4.1331744,-0.40376654,1.1283275,-0.88287604,-2.4751713,-0.3325781,-0.20563607,-2.7729423,0.542045,1.7364495,1.8336589,-0.36414918,1.2557385,-1.4602883,1.4885104,-0.40973884,1.4980037,-0.74934065,2.1162481,-0.110855974,-0.63297564,1.6430876,-1.321233,1.8791788,-0.66103804,-0.6060228,3.5248642,0.104135,0.8675172,-0.7741716,-0.38898182,0.96436805,1.8138905,2.2620003,-0.21241137,-3.5602775,-2.0513248,-2.5520127,0.048119403,0.666827,-0.11786544,1.057791,-0.048954595,1.2062347,-1.2572908,2.2412307,2.2437446,-0.49461898,1.3263574,-1.8510773,0.19465752,0.61473423,0.32531223,-3.2534099,-1.8947874,-0.8989746,0.28338578,1.8427446,2.2413607,-0.47393855,1.4057939,0.1724348,-0.98588717,0.82105005,-0.71149504,1.772618,-0.13967362,-0.10170312,-1.8736107,-1.2903152,-2.3793688,1.308251,0.20166595,0.42211303,-0.08239381,-0.016676998,1.4348885,1.2439269,-1.6045698,-1.3557174,-0.5483704,-0.85540235,0.8235682,-2.3532999,-2.0749295
błogosławcie pana wszystkie jego dzieła,-0.27098194,0.4622095,1.4178911,-0.16228354,-0.3290346,1.1981559,-0.44406712,0.507922,-1.451596,0.49810883,-1.5172696,-0.9017858,1.1751524,-2.4091759,-0.082791835,1.2429167,-1.0577005,-0.38548732,0.9427072,-2.9441426,-1.4076707,-1.3799624,-0.44308314,0.7682776,-1.2297276,1.2569271,0.03214092,-0.45196804,-1.1544163,2.38308,0.80531776,-0.35592222,-0.19151717,3.5170186,-0.46900493,0.8507638,0.63824743,-0.5794348,0.02299804,-0.15031423,-1.8033227,1.9289625,-1.4068283,2.0915601,0.4600011,0.43463832,0.129109,0.9494438,0.7427857,-0.85073614,-3.5643027,0.2818688,-1.6162333,0.21124509,0.5192773,-0.22144789,0.53020686,0.3954625,1.3335603,-0.7078473,-0.32992986,1.7542638,-0.7926933,1.9437487,-1.3224192,1.0781794,2.1547027,-1.447302,-1.6272019,-0.071170926,-0.018372983,-1.8550602,1.0571083,0.78310144,-0.90337896,1.1362776,-0.5966341,0.5349214,0.11295826,0.77211237,-0.25840428,0.60011643,0.6798454,-2.0685186,-1.0705523,-0.673431,0.040220995,0.25456727,0.53023887,-1.5424658,-0.1560371,0.7190236,0.22928102,-1.4095954,-0.49925798,0.35317203,0.43953547,0.014888842,-1.2751932,-2.662625
błogosławione jest imię twe,2.1199658,-0.22065492,-0.31511763,2.5656295,0.27097413,0.68070596,-1.1598663,2.7271078,-1.481152,-0.88617295,0.47651306,2.1554754,1.9854671,-3.852435,1.0112983,-1.047306,-1.1653112,1.5184909,0.8039873,-4.049715,0.016194986,-0.77693206,2.2990952,-1.3544549,-0.47803298,0.77757907,-0.19207269,-0.99340504,-0.18422048,1.5029918,-0.047125023,1.3776788,-0.9294266,2.1140013,-1.4272217,-0.5079853,0.4042612,-0.98663396,-1.0595821,-0.19316526,-2.0461438,3.531604,-0.13000308,0.28289482,0.7569003,1.3268512,-0.08245913,-1.0151013,2.156082,-1.5033365,-5.219169,-1.4723967,-3.0239613,-0.3146201,0.51281375,1.4647831,0.76975375,-0.45958793,-0.106393225,-4.599106,-2.8369064,3.1803873,-1.5365276,1.1407517,-1.9747348,0.33680525,2.3154478,-2.2797582,-1.7654296,-1.0928053,1.7830478,-0.8638826,0.06283424,3.112725,-1.1205443,1.7017232,-0.8259049,0.4474181,1.7207133,-0.50145984,1.2488743,1.7261807,0.9142113,0.6636405,-0.8126948,-3.0410225,0.21482794,-0.61418563,-2.054632,0.18418342,1.9115057,4.7207303,1.1552427,1.9204205,-0.7124157,0.6808243,0.6246632,-1.0035596,-1.6902595,-2.000597
cała ziemio wołaj,0.12555307,-0.06787055,1.0510521,0.9042812,-2.7349415,1.1205586,-1.3183714,2.497105,-2.5328324,-0.06990172,-2.4246802,-0.7119684,3.0336292,-3.1929703,0.7889475,3.610196,-1.4627761,-1.2925924,0.42370725,-3.855054,-1.9565037,-2.1030266,-0.8076381,0.8904321,-0.81086844,2.184273,-1.4410163,-0.8861377,-2.172332,3.3281279,2.794236,-0.3367463,-0.13221024,3.699412,-0.4069449,1.045049,2.2966957,-0.99131316,0.9286509,-0.93281347,-1.7926749,2.746054,-1.3565904,1.4315387,1.1052848,0.1548694,0.6948201,0.23938318,0.25514495,-0.20815568,-3.022155,0.3453784,-2.80636,0.27695838,1.6405307,0.19452353,1.217765,0.9864097,-0.5505484,-0.15700136,0.795144,1.5143337,-0.6700857,2.1577408,-2.2341726,-0.37492514,1.738356,-1.6460094,-1.1248583,0.4923462,0.16146703,-0.8745087,-0.65957075,0.797811,-0.86177874,0.45316073,-1.0697764,1.7944468,0.00026572743,0.30804884,0.8148877,1.5755974,0.19645725,-2.210063,-1.0510744,-1.1706141,0.6643018,-0.65157086,-0.5250794,-0.19254345,2.353004,2.538388,0.9799082,-1.3565968,-0.58722824,0.70956254,-0.45045856,0.8776031,-0.6032344,-1.8845197
chcę wywyższać imię twe,-1.8014219,-0.29016978,0.72011864,1.4931394,-0.28093275,0.35834298,-0.75507843,1.7327138,-2.1553545,-1.1275638,-0.74554425,0.5104598,0.7969246,-2.8765168,-0.9417127,1.6019611,-0.18167832,-1.8109456,0.0018420687,-2.1622934,-1.1011724,-2.7055228,1.6489105,-0.69597286,0.24993277,2.4048266,-0.6791501,-0.85019493,-0.22732367,0.9091483,2.0185654,-1.025514,0.7566586,0.39679638,0.5663737,2.3541286,1.2163146,-1.4493229,0.4992463,-0.64727277,-0.8563016,0.8085866,-0.89406437,0.25020856,0.40776592,0.6585241,-1.011424,-0.1035487,1.9998529,-0.05202649,-1.6471001,0.054460358,-1.8249725,-1.8147895,0.9707194,1.3371451,-1.2663914,0.41839784,-0.6847234,-0.57032436,-0.26728913,1.230528,-1.3546569,0.24760333,-0.39855093,-0.22253302,2.2280927,-0.9310866,-2.863085,-1.2700148,-1.3785032,-0.18230914,-0.36956507,1.4591419,1.1323162,-0.0122004915,-1.7154166,-0.47447497,0.1769633,-0.031544354,-0.6503257,0.8701189,-0.80816644,-0.46476823,1.0475792,-0.65443486,0.16387346,-1.0018871,-0.85289985,0.5087283,1.2503586,2.8240883,1.1909904,-0.63308704,0.36709833,0.77227813,1.5626986,0.5704619,0.20404491,-2.065201
chlebie najcichszy,-0.7968486,-0.6836884,0.17920305,0.6122704,-0.2920304,-0.58785033,0.41846126,2.9427998,-1.3565654,-1.7892442,-1.1324084,-0.8962084,0.6276966,-3.1046164,-0.6841742,0.6464975,-1.558564,-0.025772976,1.469216,-1.6697546,-1.474504,-2.1072805,0.66652226,0.10651633,-1.7381049,1.6713926,0.045858603,-1.3366282,-2.1914003,-0.22300027,1.4055572,-0.44119713,1.101028,1.6068149,-0.7393808,1.4253223,1.0310366,-1.134365,-0.7192809,1.4396433,0.67200905,1.4392718,-0.7772547,0.43479446,0.2597508,-0.5643199,0.2940937,-0.96113217,2.311144,-1.0513284,-2.085096,-0.02877893,-2.7505622,0.2946401,1.0689969,0.6018981,-0.381486,-0.15668504,0.6206555,-0.40893146,1.2551019,0.3395569,-0.3466323,-0.2425985,0.47559506,-0.0039027012,0.64832836,-0.37318155,-1.3617476,0.4850119,-0.22578691,0.5588053,1.7845479,1.9589022,0.111191735,-0.6980788,-0.35623023,0.08594276,-1.6137977,0.13687773,-1.4107925,0.39631647,-1.3224608,-2.1133235,0.40319344,0.24467604,2.117728,-1.470906,-0.22863482,-1.6317942,1.502226,2.6418118,3.1069016,0.12913911,0.10329208,0.2124339,-0.36540428,1.3655034,0.28915435,-0.48335606
chrystus pan karmi nas,-0.81297916,-1.717832,0.37507698,0.1684811,-1.0222166,1.145949,0.45759842,0.1634407,-2.663347,-0.5978983,-3.9193654,-1.1246344,2.6581273,-1.9823275,-1.6248672,0.7229617,-0.2124417,-0.1689852,0.67031956,-0.631606,-1.4825269,0.29019642,-0.87690943,2.0525167,1.0440886,1.5268487,-1.1190138,1.1781789,-1.8278345,0.7036267,0.8757191,-0.8459775,1.3097156,4.071135,0.92361575,2.1756153,1.3521456,-1.2074299,1.8921691,-0.113971435,-0.3413632,0.34105805,0.18672077,-0.31271386,-0.54068404,-0.81967926,-1.284073,-1.352981,2.9966471,1.809973,-0.45785925,-2.4657247,-2.8707402,-0.40290767,2.4992528,0.25248334,-0.12665327,0.973692,0.7692537,-1.7160879,0.963368,-0.09937898,-0.034187276,2.8787494,-0.119454704,-0.7062644,0.38702896,0.47027975,-2.840004,0.20490716,-1.7286662,0.5260485,-2.1993728,2.1495574,1.122026,-0.50577503,0.07061454,1.6939201,1.3546989,-0.7587345,0.86705685,-0.3468461,2.4544122,-2.4487722,-1.5909251,-1.0934736,0.5449179,-1.2592413,-0.35415587,-0.48907545,2.1238341,1.2846326,0.75513566,-3.281975,-0.927197,-0.01239654,1.3171864,-0.23277225,1.5823148,-2.8582935
chrystus pan boży syn,-0.1683304,-0.66085964,1.5896945,-0.05359698,-1.205145,-0.015968231,-0.038575724,1.7801615,-0.34111065,-1.0485556,-0.7937924,-1.1068761,0.21925233,-2.073132,-0.5091404,0.7484985,-0.60417706,-0.7196198,0.88417435,-2.3711848,-1.1646812,-1.4217608,-0.11347119,-0.3286616,-0.7203262,0.93925124,0.7185129,-0.76762116,-1.1357957,0.8953229,0.92304134,-0.028643634,0.55319226,2.1727693,-0.06914335,2.474571,0.730139,0.50857764,-0.1817583,1.5326791,-1.0531144,0.4491453,-0.69915485,0.71444523,0.001958737,0.13265122,-0.5729743,0.28334948,1.3627111,-0.14679796,-2.5734491,-0.49151576,-2.1297581,-0.46638486,0.76186466,-0.487793,0.33662924,-0.36326197,-0.39819798,-0.04957541,-0.13412322,1.6324798,-0.6304362,0.73122,-0.75082165,0.120676205,0.08621126,-1.4974664,-1.4859233,0.5765084,-0.9176517,-0.6275019,0.055023577,0.57700735,-0.86253005,-0.101086214,-1.5777047,-0.1218908,0.18854266,-0.25702313,0.34819275,0.3928023,-0.68603927,-1.77004,0.7778192,0.3857859,0.26167127,-0.77430344,-0.14270326,-0.9144943,1.6453903,2.0267448,0.7310208,-0.46115446,-0.7016805,-0.65460974,-0.27002186,0.5806385,0.35578635,-1.3879348
