,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
będziemy tańczyć,-0.07190612,-0.10031877,0.094552785,-0.046106223,0.055041224,-0.060519226,0.31417722,-0.05481377,-0.13404755,-0.037338,0.07179722,-0.08542022,0.055970225,-0.21743833,0.036307335,0.14656377,-0.005683111,-0.07985201,0.060093217,-0.16087921,0.087099224,-0.15645821,-0.26111734,-0.069108,0.034354668,0.17100267,0.049807776,-0.08870378,-0.058730662,0.14629367,-0.05964556,-0.0041016657,-0.13493133,-0.0070978883,0.055735335,0.110350214,-0.043733224,0.12919712,0.1440329,-0.081333436,-0.09238833,0.07418911,-0.15388,-0.15504299,0.141643,-0.2073711,-0.073994555,0.16104177,0.15616812,0.13167301,0.05892156,-0.24930133,-0.048739776,-0.297518,-0.17989823,-0.17966658,0.07324788,0.06691678,-0.00878822,0.050322328,-0.0057238904,0.05184389,-0.20047657,0.08876833,0.019560002,-0.18433101,0.0035773334,0.25667775,-0.023239113,-0.24732865,-0.12454132,-0.14970066,-0.024442554,0.025329893,-0.21768111,0.021990888,0.07804634,0.038310885,0.094460994,0.17920478,0.23810267,-0.10683166,-0.07096022,0.080521114,-0.21135001,0.164877,0.15993701,-0.090287,-0.13873434,0.05685378,0.14169689,-0.17984623,0.14038144,0.17211598,-0.27425086,0.11509666,-0.083050214,0.04336211,-0.15365322,-0.2039048
będę śpiewał ci,0.0061069923,-0.12290203,0.07701904,-0.09978653,0.06825283,0.015279517,0.32259893,-0.012546915,-0.104962654,-0.09063543,0.04027461,-0.21118736,-0.0065382794,-0.18874604,0.0215538,0.094286,0.010184199,0.11612606,0.11164697,-0.110284396,0.096854806,-0.14660959,-0.20088534,-0.054208707,0.09346495,0.15139605,-0.038935374,-0.13722017,-0.09650345,0.12756754,-0.102186084,-0.11419121,-0.12004106,-0.020483654,-0.057853717,-0.022717772,-0.0915826,0.23099077,-0.033227265,-0.16873865,-0.16958717,0.05403949,-0.05978641,0.032334257,0.07852146,-0.16760723,-0.068514295,0.032124545,0.26386055,0.044713914,-0.024874829,-0.22696367,-0.118262075,-0.36668244,-0.1925087,-0.17078602,0.14989816,-0.019857736,-0.12415192,0.100234166,-0.06836169,0.1956817,-0.20090042,0.019359745,0.0015634566,-0.18954922,-0.09785654,0.10517866,0.066560924,-0.17386654,-0.105264165,-0.034696482,-0.017530972,0.054873686,-0.23229037,0.029683487,0.05683237,-0.022954028,-0.04694634,0.18966122,0.29679728,0.023513772,-0.11021728,0.08261938,-0.102863505,0.22531743,0.14377896,-0.107469626,-0.114669025,-0.09322758,-0.14167681,-0.12488674,0.08804816,0.13630287,-0.2723291,0.13754779,-0.11553824,-0.07239508,-0.26984513,-0.108170256
błogosław duszo moja pana,-0.11868081,-0.2800634,0.1615428,0.10553221,0.131481,0.0367398,0.31051219,-0.0654218,-0.1886896,-0.044921797,0.1331362,-0.3564474,-0.0566492,-0.125169,-0.025154999,-0.079965994,0.0907544,0.098352596,-0.013933599,-0.2143428,0.0971218,-0.131602,-0.414213,-0.21202102,-0.14216119,0.2710914,-0.08186681,-0.0791528,-0.1136844,-0.11565121,-0.1257858,0.0828984,-0.34145838,-0.017986393,0.020851,0.035318594,-0.1362578,0.06276079,-0.1254236,-0.2411902,-0.026139,-0.23338099,0.062246002,-0.032339,-0.021298598,-0.118541,-0.1457874,0.1196756,0.101330996,0.049758203,0.090681404,-0.21707061,-0.2754604,-0.43201104,-0.2169668,-0.2296432,0.24002202,-0.0196458,-0.0990206,0.025438,-0.0370444,-0.004106194,-0.148576,-0.101982,0.0989808,-0.24507661,0.0026917965,0.2553638,0.00035580396,-0.3738704,-0.1778636,-0.117279604,0.04961,-0.18794,-0.300167,0.05824461,0.0014744,-0.152859,0.044549398,0.31063023,0.23308401,0.119749606,-0.1576448,0.0349802,0.0218108,0.18063161,0.106592,-0.1496768,-0.2036432,-0.065918796,-0.0228414,-0.1943722,0.09989841,0.080293,-0.3847426,0.11501761,-0.13630919,0.020918196,-0.27110222,-0.0906888
błogosławcie pana wszystkie jego dzieła,0.027821798,-0.15994632,-0.009741403,-0.06939018,0.0058767195,-0.007400684,0.24748151,0.09130186,-0.055703606,-0.19782487,-0.0038040548,-0.2516897,0.09781506,-0.15386757,-0.020274004,0.095282376,0.0687397,-0.007791998,0.09144284,-0.20815535,0.06737609,-0.11506792,-0.17088784,-0.05612951,-0.0037212295,0.13011964,-0.08961308,-0.025604231,-0.14711402,0.05088606,-0.070344254,0.03944689,-0.22735286,-0.07779365,-0.0383776,0.07000162,-0.15011476,0.19129999,-0.06770599,-0.15280628,-0.2158723,-0.07037671,-0.05995619,-0.07494895,0.13521926,-0.14714065,-0.055321343,0.090864,0.27482504,0.02701137,0.02547463,-0.2964124,-0.15465823,-0.2552986,-0.2400562,-0.17155413,0.25587434,0.017326368,-0.21810831,0.06507812,-0.0784286,0.18972093,-0.12855148,-0.09609713,-0.040848058,-0.09197156,-0.124052145,0.13148458,0.024260491,-0.20181452,0.05927317,-0.15100977,0.09121132,-0.0103740245,-0.1658539,0.003946628,0.060784347,-0.04988132,-0.0059551937,0.19593637,0.23448162,0.09386539,-0.013885289,0.06122465,-0.028910369,0.2510008,0.042554233,-0.08394251,-0.04297686,-0.1943909,-0.024985602,-0.16608444,0.1993644,0.007269092,-0.16287783,0.20644991,-0.09679561,0.071556516,-0.13793886,-0.082677
błogosławione jest imię twe,0.26701793,-0.23432459,0.033726998,0.13027258,0.07074692,0.07282609,0.28466368,0.08026892,-0.07829525,-0.25571242,0.13396375,-0.28466126,0.09320292,-0.21279283,0.023480667,0.44341877,0.07686934,0.05050783,0.29440948,-0.12465032,0.22596085,-0.27003923,-0.13503207,-0.05259883,0.0059350007,0.12462566,-0.118557595,-0.14865689,-0.16139449,0.2227698,-0.071233004,-0.100048006,-0.06736841,-0.20222501,0.28744417,-0.07511034,-0.236398,0.23990317,0.0037855853,-0.18909192,0.15367992,-0.100575335,0.163961,0.12643608,-0.065738164,-0.3539631,-0.2689215,0.1768535,0.5427216,0.028060833,0.021753415,-0.28779683,-0.2992516,-0.2885756,-0.08439841,-0.10146609,0.15772359,-0.2582974,-0.13733242,0.07868184,-0.0732055,0.33910692,-0.28574032,-0.101165004,0.029927747,-0.082277335,-0.12342539,-0.020109827,0.099286914,-0.3407385,-0.10670591,-0.038210582,0.1791655,-0.020560833,-0.5014729,0.18578899,-0.06525542,-0.058560252,-0.15885824,0.16283242,0.31716743,0.06383033,-0.1413024,0.019622918,-0.17011149,0.3225654,-0.012157832,-0.10311782,0.20614158,-0.085735165,0.1761415,-0.048294496,0.23170157,0.045729995,-0.27693427,0.23118377,0.06800975,-0.13624649,-0.08308966,-0.08664275
cała ziemio wołaj,0.040547624,-0.1369495,0.14256395,-0.1343191,0.034753915,0.05416054,0.25600576,0.050643045,-0.095748164,-0.09354487,0.083587416,-0.22689705,0.004099118,-0.23794883,-0.068908505,0.10570549,0.08762112,0.03657284,0.15996364,-0.106740244,0.048216294,-0.15535711,-0.19884062,-0.14455788,0.01042991,0.1346944,-0.050149623,-0.08767583,-0.13284089,0.19258757,0.047620792,0.010908834,-0.1989637,-0.17331119,-0.06541718,0.18348779,-0.09263771,0.24925542,-0.012630999,-0.07996116,-0.05266713,-0.046479627,-0.11792541,-0.06272367,0.1421124,-0.18785043,-0.06296584,0.055098798,0.24200714,0.089559704,0.040826958,-0.23466872,-0.13842022,-0.293542,-0.16298126,-0.108702935,0.20619841,-0.025844587,-0.12936708,0.040748212,0.020614667,0.09719872,-0.29018363,-0.0025509587,0.04757367,-0.15653767,-0.07664555,0.15996988,0.042980876,-0.19957376,-0.116392046,-0.12561451,0.055470545,-0.009824998,-0.29265115,0.096532874,0.051353034,-0.15215395,0.040461045,0.13138197,0.29202625,-0.024244836,-0.0075910427,0.15407306,-0.16501862,0.25527972,0.23739748,-0.060682204,0.055134628,-0.020125465,0.023722082,-0.14665286,0.20559354,0.11923974,-0.33876884,0.24397512,-0.16553737,-0.06410128,-0.29234496,-0.17225386
chcę wywyższać imię twe,-0.006365142,-0.11304542,0.084514156,-0.09375664,-0.027385857,-0.12833814,0.28644723,0.041175794,-0.104621425,-0.058911998,0.08559029,-0.07712807,0.08319558,-0.1332035,-0.07637071,0.103264935,0.023625715,0.023374358,0.20895828,-0.13930541,-0.036765635,-0.17528272,-0.17648819,-0.06155922,-0.025813503,0.001482078,-0.044960856,-0.13182814,-0.082647346,0.049633358,-0.03524028,-0.13269372,-0.18582512,0.065617785,-0.036492076,0.046793353,-0.08061335,0.27914006,0.13038172,-0.1952305,-0.013910785,0.031450354,-0.057095427,-0.10243093,0.117251076,-0.20030336,-0.057223,0.09115008,0.27294245,0.043470927,-0.018477645,-0.14249735,0.028018644,-0.31003493,-0.123934634,-0.13904007,0.116005585,0.023144854,-0.09452057,0.14679429,-0.005918141,0.23102276,-0.1303382,-0.15908496,-0.022915784,-0.20526937,-0.1277847,0.08034072,0.017611,-0.09055736,-0.12003492,0.012293217,-0.0020375012,-0.030061355,-0.2973563,0.20098753,0.05038657,0.055983927,-0.11028401,0.1993623,0.2174938,-0.023921788,-0.13801113,0.061430074,-0.038377214,0.23996079,0.15594073,-0.09248614,-0.06542771,-0.126253,0.04332114,-0.13790779,0.1569375,0.03487157,-0.24483238,0.1288162,-0.04600757,0.013481433,-0.30082282,-0.15304086
chlebie najcichszy,-0.030579308,-0.09339077,0.0680917,-0.16925184,0.10875977,0.12899901,0.24882333,-0.033053305,-0.107840374,-0.10982276,0.09007608,-0.28612515,-0.05052523,-0.083946995,-0.084029466,0.03993108,0.08654638,0.049763683,0.17330177,-0.17242254,0.07161746,-0.19930473,-0.1127896,-0.074426085,0.05130677,0.17733492,-0.09967862,-0.06170046,-0.14781715,0.026951153,-0.034291077,-0.162005,-0.15821046,0.14651977,0.03513554,0.069721,0.03295,0.2305674,0.07567369,-0.18507545,-0.10308754,0.03343623,0.0045567704,-0.11577324,0.25936493,-0.18862623,-0.007979769,-0.007821154,0.30233952,0.011607233,-0.045637846,-0.1193213,-0.081277,-0.23792726,-0.1349197,0.070548765,0.008414303,-0.05274169,-0.10000707,0.14388417,-0.025953772,0.22215565,-0.08626369,-0.008294614,-0.051243607,-0.2764498,-0.135058,-0.012023075,0.07324931,-0.022664614,-0.08593646,0.022214847,0.0143156145,0.010406231,-0.22031675,0.09390747,0.004926459,0.016382078,0.123716235,0.28348324,0.19535524,0.015365462,-0.20503108,-0.0028130761,-0.07151815,0.20002386,0.032983538,-0.1876764,-0.026935538,-0.2995345,0.06403662,-0.102678984,0.1500464,0.107974455,-0.20315607,0.19079247,-0.076807775,-0.034609307,-0.29769918,0.0142503865
chrystus pan karmi nas,-0.10189015,-0.1307417,0.028105289,-0.008334716,0.162733,-0.073402286,0.35037,-0.06686,-0.14286928,-0.032394856,0.020886427,-0.11153,0.08647442,-0.2580144,0.029604858,0.11498714,0.084456004,-0.007061864,0.017651144,-0.13428728,-7.0997645e-05,-0.148616,-0.30570754,-0.00043470945,-0.058466427,0.24752557,0.04816243,-0.16768241,-0.06463857,0.11025172,-0.08140443,-0.10975842,-0.18498842,0.0009802878,-0.029411001,0.13635528,-0.026723577,0.07179642,0.060595293,-0.23435013,-0.0015958603,0.096119,-0.03954186,-0.0013201492,0.1471907,-0.13870986,-0.14046514,-0.0018039985,0.24525012,0.25812343,0.04540715,-0.098217145,-0.06607557,-0.30484945,-0.22228472,-0.15383586,0.07904086,0.048383143,-0.103268705,0.05833729,-0.06612472,0.12979771,-0.26551813,0.00852943,0.0022074305,-0.3594084,-0.08063686,0.22566843,0.08478129,-0.20839258,-0.04410657,-0.09029313,-0.029262433,-0.020433996,-0.28927115,0.042698566,0.041122142,-0.045275293,0.039994862,0.31568688,0.22140014,-0.07331229,-0.09634744,0.06925,0.01078243,0.26789913,0.05018757,-0.063638575,-0.1474063,0.086002864,0.114614286,-0.02635743,0.112579145,0.029996712,-0.092694424,0.1917157,-0.05846257,0.15790455,-0.157838,-0.101054855
chrystus pan boży syn,-0.015295423,-0.1102503,0.164148,-0.20819329,0.09280512,0.0067619625,0.28458577,0.036401615,-0.046108697,-0.15378486,0.0234785,-0.18700075,-0.028261034,-0.020394037,-0.0073645827,0.15373138,0.09111811,0.08350696,0.088951185,-0.19852997,0.047656577,-0.20658167,-0.11227565,-0.14598869,0.042149846,0.080816776,-0.06568685,0.050971765,-0.09020204,0.087358624,-0.048239954,-0.03187696,-0.13974315,0.08017319,0.0015024245,0.15546735,-0.026881846,0.25750357,0.068787344,-0.018277306,-0.17055081,-0.07479654,-0.024347346,-0.11949889,0.16826941,-0.1499843,-0.038555767,0.01464526,0.2781358,0.02902185,-0.035175733,-0.21089624,-0.104497656,-0.27383462,-0.15910745,-0.07210127,0.09722053,-0.069721386,-0.039252188,0.16280577,-0.022788575,0.101064526,-0.093619466,-0.06852297,0.064417265,-0.24795301,-0.05132962,0.0049420414,0.021005273,-0.1036195,-0.09320775,-0.026820885,0.12275995,-0.071982965,-0.28339845,0.009307843,0.079545654,0.06492442,0.059489504,0.17156942,0.22003064,0.101753466,-0.1101899,0.070567,-0.029970149,0.22001632,0.08183164,-0.12889484,-0.15213288,-0.18837582,-0.015344539,-0.14504693,0.11279277,0.18744029,-0.13010809,0.15136732,0.020934496,0.053578958,-0.23823881,-0.07664046
