,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
będziemy tańczyć,0.10674833,-0.30931157,0.2681889,-0.22686622,-0.14877555,0.28561875,0.04839833,-0.11896043,-0.33785737,0.15236655,0.05153645,-0.27768034,-0.25051856,0.19320498,0.057942774,0.18490933,0.37535965,-0.14112365,0.12100179,-0.27571565,0.13025743,0.06556455,0.05702922,0.13691157,-0.32031745,-0.0053055566,-0.095887005,-0.10245744,0.04544878,-0.13716511,0.032796886,-0.18220478,0.076669335,0.20739667,0.12738022,-0.18913354,0.08299611,0.12987389,0.012602005,0.0047393315,-0.3143393,-0.13881633,-0.13444744,0.12973022,0.14108743,-0.20021254,-0.10553289,0.3170714,0.08943366,0.09963621,0.011177111,-0.37794602,0.016300114,-0.21797688,0.057206556,-0.07418324,0.037887547,0.075835,-0.23122269,0.176898,0.34453857,0.10281544,-0.031128325,0.035823334,0.33204412,0.25162455,-0.09132443,0.100289226,0.20743977,-0.11916133,0.024082001,-0.2603879,-0.06950222,0.19438344,-0.16610579,0.24820086,0.048529338,0.20904644,-0.014047889,0.09238611,0.19470778,0.3741402,-0.22393921,0.13074534,-0.29048988,0.075271,-0.022127666,-0.219925,0.03519466,0.031183891,-0.05962011,0.30708444,0.0771521,-0.042626437,-0.18764932,-0.092978,0.19114046,0.15914054,0.09328766,0.19051498
będę śpiewał ci,0.0017502863,-0.3653734,0.23199992,-0.2970299,-0.04734323,0.09772322,0.14808245,-0.13899334,-0.32858396,-0.050646022,0.0055694855,-0.40853223,-0.06378664,0.10752041,0.27585194,0.19565369,0.28184536,0.029460771,0.27690518,-0.23837179,0.17623195,-0.045423593,0.18855652,-0.041226715,-0.45319596,0.03210708,-0.024712317,-0.0625906,-0.03637463,-0.037823632,-0.02685475,-0.13616619,-0.04519655,0.15807785,-0.23241481,-0.04380011,-0.05365886,0.2591513,-0.18312602,0.103418544,-0.44733348,-0.2125461,-0.1812444,0.058571965,0.1206948,-0.17913441,-0.014000119,0.36337486,0.014645256,0.059051424,0.056142543,-0.31224895,-0.10773577,-0.16279602,0.077858046,0.047968835,0.09273148,0.070714116,-0.35193145,0.14926794,0.35874265,0.019304944,0.047416706,-0.0012148557,0.1972043,0.22914892,-0.12415262,0.10513635,0.23918875,-0.22474538,0.10010101,-0.2377022,0.07982612,0.19891986,-0.1008991,0.3437724,0.10847677,0.19491988,-0.030337518,-0.09159187,0.13662174,0.13829939,-0.032761686,0.081725,-0.096486844,0.080096126,0.0019829182,-0.025782486,-0.0023666867,-0.009815117,-0.07159323,0.30874437,0.21186806,-0.0436412,-0.15816067,0.02186706,0.1090079,0.23841529,-0.05914069,0.1136219
błogosław duszo moja pana,-0.11639861,-0.3444712,0.38362655,-0.37342343,-0.12156681,-0.099122,0.18503079,0.043293,-0.4488284,0.15940781,0.039976597,-0.37193817,-0.1370646,0.1391582,0.202243,0.2204524,0.39638776,-0.037583403,0.15669939,-0.250705,0.0443464,0.29270238,0.09204999,0.2394158,-0.50077,-0.0482068,0.011211997,-0.086819805,0.099062,-0.11523479,0.098846994,-0.102029204,0.012126803,0.4550056,-0.0689402,0.007367796,0.035680402,0.103545204,0.06886081,-0.0036171973,-0.16505721,-0.164854,0.0409298,0.1141776,0.1679472,-0.0873546,-0.0695474,0.48357362,-0.0180898,-0.0075821998,0.14903578,-0.20862278,-0.2623884,0.059302606,0.147241,-0.020553004,0.0609488,0.23859301,-0.1904488,0.10627661,0.3259224,0.018386401,0.0551216,-0.21119101,0.0630746,0.112406395,-0.16047661,0.55439883,0.20040941,-0.212972,0.004266198,-0.432604,0.17266761,0.2734354,-0.2916824,0.6442656,0.2891536,0.2278296,-0.2133502,-0.11527981,0.372193,0.2580542,-0.2372754,-0.039296806,-0.1577776,0.121404395,-0.1394924,-0.2843886,0.034718003,0.09176,-0.1286374,0.3255048,0.1334236,-0.1259774,-0.1539928,0.0817944,0.042461596,-0.049382802,-0.11812942,0.013660803
błogosławcie pana wszystkie jego dzieła,0.043191213,-0.36200348,0.19040115,-0.28594545,-0.031593975,-0.01730389,0.14884487,-0.11569557,-0.3131101,0.107041985,-0.12751028,-0.4275626,-0.16076538,0.15836057,0.17672744,0.21092013,0.24689963,0.062170725,0.22689608,-0.31493437,0.13542078,0.09890769,0.0339924,0.04360874,-0.43190622,0.069194965,0.08024772,0.01826983,-0.11824123,-0.05580217,-0.029705372,-0.092758976,-0.044954192,0.0010348558,-0.07402208,0.026383977,-0.06633421,0.10033844,-0.21941605,0.006612711,-0.34118634,-0.24888308,-0.17035316,0.016399432,0.15264653,-0.14056079,-0.04087706,0.20549546,0.09621862,0.08531536,0.06471734,-0.22440387,-0.08450613,-0.053300966,0.0017334593,-0.03905809,-0.12715554,0.115673676,-0.26125947,0.11059944,0.32726875,0.014435603,-0.06989674,0.019304482,0.016883234,0.10568423,0.0089517115,0.27642432,0.43039668,-0.37935957,0.058499206,-0.111519136,0.19968964,0.13351095,-0.25897217,0.42557108,0.081184804,0.11494331,-0.0013336012,-0.006529548,0.20664224,0.18944032,-0.11602214,0.097586624,-0.10531575,0.036069676,-0.04818815,-0.16007757,-0.0046631414,-0.022381289,0.022450201,0.2661614,0.34402966,-0.01892094,-0.1425472,-0.06293756,0.030267231,0.10921779,0.12793854,0.24719498
błogosławione jest imię twe,0.17440291,-0.29099122,0.5068538,-0.38857082,0.06146833,-0.064069994,0.070014,-0.055456173,-0.32797143,0.06024866,-0.12133476,-0.10322857,-0.32402483,-0.1587271,0.214184,-0.08589075,0.6823151,0.14593959,0.4373641,-0.2754414,-0.101567745,0.3264159,0.1590526,-0.10675784,-0.6922498,0.26561576,0.32772744,0.32829002,0.21105331,0.10978782,-0.15615426,-0.10707808,-0.01918033,0.0027836629,-0.20726468,0.1357405,0.039890166,0.32345232,-0.178457,0.22741728,-0.38527176,-0.1155661,-0.13714641,-0.22659892,0.11997917,-0.21923965,-0.00027025212,0.1516531,0.00087366503,0.2245184,-0.17395042,-0.400643,-0.1889361,-0.10095066,-0.03639442,-0.03121075,-0.011970922,0.22010624,-0.50264496,0.31644988,0.55955243,0.05833133,-0.14815457,-0.191218,0.16912134,0.12408525,-0.13486816,0.1531491,0.42065296,-0.20635873,0.03759809,-0.26498702,-0.09955891,0.36852482,0.09585134,0.29484367,0.05733183,0.27520216,-0.27862334,-0.0201155,0.4657184,0.16409317,-0.19836517,-0.22454952,0.11523008,0.35708365,-0.019992331,0.10611427,0.04127875,0.11128583,0.12121793,0.06981007,0.41149405,0.022886833,-0.22288215,0.064032264,-0.11060307,0.24650265,0.15702501,0.29070273
cała ziemio wołaj,0.10501326,-0.38876915,0.2992542,-0.26206878,-0.043020707,0.1838038,0.05575451,-0.21704091,-0.25647536,0.014308085,-0.056834448,-0.37678054,-0.0023613758,0.20114584,0.013444913,0.29693308,0.36885723,0.0117295375,0.21498497,-0.25561586,0.039674874,0.11125783,0.050399095,-0.07850584,-0.53704625,0.10533325,-0.069860145,-0.014129873,-0.07340083,-0.10483541,0.0033632126,-0.21297878,-0.06482284,0.09918821,-0.04626317,-0.14130373,0.09863908,0.16641302,-0.22025608,0.04084317,-0.4789994,-0.25921074,-0.148349,-0.030935628,0.18422157,-0.18335818,-0.11996263,0.46692094,0.1774318,0.072438285,0.23709787,-0.24638824,-0.08464613,0.0016824597,0.076548,-0.022287795,-0.058547247,0.20749001,-0.35031196,0.22127254,0.3636985,0.10632468,0.017209833,-0.104327835,0.25267312,0.16317154,-0.020658793,0.21797979,0.30902046,-0.2426124,0.15490536,-0.14522228,0.012157291,0.13140096,-0.15995567,0.33346888,0.13529609,0.20503765,-0.031344425,0.032516155,0.27785698,0.1714061,-0.13626198,0.069740504,-0.1843582,0.09463734,-0.04661882,-0.17145737,0.06868041,0.010020791,0.026167415,0.23507296,0.24958985,0.048597913,-0.10115954,-0.102867454,0.064864285,0.11175416,-0.014504577,0.21898465
chcę wywyższać imię twe,0.15636171,-0.34790564,0.2638085,-0.3890161,0.0070882174,0.1814518,0.14835957,-0.004354351,-0.29470295,-0.12376522,-0.111819506,-0.3085665,-0.036067076,0.13163057,0.22671035,0.22906841,0.3756623,0.11017414,0.17002806,-0.29192457,0.06514372,-0.08455086,0.0048632836,0.066169426,-0.42025068,0.062215086,0.04228949,0.16377692,-0.10915129,-0.0103873545,0.07085786,-0.18647859,0.066573866,-0.015837573,-0.14700007,0.005936716,0.083894856,0.14374699,-0.08843279,0.07669728,-0.36942562,0.01882522,-0.113974996,-0.0164045,0.14737836,-0.20568871,-0.14653337,0.28717223,0.13814056,0.045043223,0.075934425,-0.5124942,-0.044201154,-0.20361273,-0.0019278632,-0.07796393,-0.16209105,0.18154733,-0.195704,0.26286444,0.53406906,0.099184,-0.029611716,0.07129372,0.19548288,0.08484129,-0.0543055,0.1511068,0.17310669,-0.14479408,-0.1532913,-0.13148057,-0.09978814,0.20783107,-0.10713659,0.35812345,-0.077389136,0.06603151,0.006396932,-0.04938629,0.21054043,0.123994425,0.0029055711,0.077908866,-0.04859021,0.016184283,0.023734715,-0.11261928,0.006602283,0.16644202,-0.049224637,0.24938513,0.10889772,-0.07546179,-0.135199,0.17017166,0.12716608,0.20847271,-0.067770645,0.045081433
chlebie najcichszy,0.008100926,-0.33122584,0.27665502,-0.36491352,0.10585216,-0.09322708,0.07935568,-0.05121523,-0.37925017,-0.34503862,0.026555924,-0.21603963,-0.028159073,0.2633449,0.26161167,0.26707456,0.31017354,0.06938331,0.26424903,-0.14845124,-0.038147382,-0.032088928,-0.036082935,0.0365163,-0.31953642,0.06640769,0.12963031,0.00070853526,-0.071941845,-0.15038154,0.059131917,-0.10274923,0.05762154,0.058807235,-0.29723686,0.12122608,0.019997008,0.1887521,-0.2514497,0.14594832,-0.3168649,-0.13256375,-0.14324038,0.09445515,0.05461039,-0.11485325,-0.02064715,0.18768254,0.16422361,0.019819926,0.0095338505,-0.5362449,-0.02599961,-0.11652362,-0.015054078,-0.11429015,0.112046376,0.2325247,-0.4000135,0.07077339,0.48079604,-0.16557,0.073052,0.11755523,0.07028839,0.062020145,-0.05200885,0.17133246,0.12424854,-0.16911139,-0.1819194,-0.31954092,0.024271695,0.22830544,-0.16087945,0.33824712,0.070028916,0.10625124,0.23299178,0.16260386,0.19458738,0.33771282,-0.09559062,-0.0074983835,-0.11563293,-0.017096844,-0.054810233,0.0345987,-0.06883015,0.03675023,-0.040201306,0.33038154,0.11281122,0.012788153,-0.18841025,-0.005565462,0.006321689,0.004384238,-0.07108354,0.034041308
chrystus pan karmi nas,0.09386043,-0.36471072,0.18838443,-0.38938913,0.102669716,0.143702,0.23967473,0.11256786,-0.4941183,0.21976958,-0.14965458,-0.28120273,-0.015007427,0.068916425,0.085741274,0.014299288,0.45879102,-0.26160514,0.3755937,-0.21800928,0.15024887,-0.055837132,0.08817415,0.17669901,-0.36196527,-0.049285002,-0.090064,-0.08746286,0.038955715,0.026352856,0.17420284,-0.10644014,0.04604229,0.17762169,-0.052775715,-0.054936286,0.08959385,0.25305143,-0.14033128,0.046195142,-0.280056,-0.198418,-0.109006286,0.20767741,0.09789543,-0.3471639,-0.22610171,0.15952529,0.17598328,0.13462941,-0.04787,-0.31497732,-0.05259014,-0.08027772,-0.040851567,-0.025199005,-0.082876004,0.007929002,-0.152557,0.035437427,0.33541945,0.119089715,0.041427575,0.061504994,0.353755,0.12685372,-0.14543115,0.325856,0.13752757,-0.113809,-0.10666286,-0.25978443,-0.035753142,0.14205514,-0.059307285,0.49964413,0.17301843,0.11768929,0.06844271,0.13405858,0.1481323,0.240109,-0.07070157,-0.052105136,-0.26155144,0.09377471,-0.14458884,-0.116553,0.06804543,-0.02762772,-0.074851,0.40497702,0.010812432,-0.17069484,-0.070968576,-0.02242128,0.18483445,0.10642042,-0.100728855,0.17643741
chrystus pan boży syn,0.024579657,-0.39783308,0.28107405,-0.3221207,-0.051398043,-0.020038467,0.1524107,-0.0045680013,-0.34630305,-0.23749611,0.06872227,-0.32878116,-0.17927364,0.1397653,0.1488256,0.30855864,0.13505809,0.058246426,0.32106882,-0.16766755,-0.06439231,0.0054733064,-0.06650312,0.074533656,-0.20080368,0.13702594,0.01877861,0.01933931,0.024041502,-0.25404516,0.07184103,-0.053637963,-0.011241928,0.09588839,-0.11660275,0.100391,0.013952425,0.093488656,-0.29888985,-0.0046703448,-0.34218693,-0.18150201,-0.21082872,0.06588685,0.19423738,-0.18886338,-0.0616505,0.3233487,0.14637512,0.038589653,-0.0020446847,-0.4339173,-0.033314917,-0.19808531,-0.061210964,-0.052722655,-0.013793539,0.17229065,-0.25640276,0.3500663,0.34015736,0.015477616,0.08855419,-0.0579162,0.15607415,-0.04247693,0.039825197,0.11665755,0.2696344,-0.32568514,-0.19457674,-0.1927246,-0.08824746,0.24453518,-0.21509959,0.35111815,0.02873096,0.07094919,0.0683813,-0.022188457,0.22499134,0.1736435,-0.14152604,0.13773432,-0.053661942,0.06081319,-0.015189922,0.019169964,-0.050042417,0.015249079,0.05387154,0.34496704,0.22020358,-0.019739809,-0.217719,-0.0046140025,0.03128027,0.11396707,-0.04389981,0.1084459
