alleluja,amen,bo,boga,bogiem,bogu,boże,bóg,chcę,chwała,chwałę,ci,ciebie,cię,czas,cześć,daj,dobry,duch,duchu,dzień,gdy,go,imię,jak,jego,jesteś,jezu,jezus,królem,miłości,miłość,moc,mym,nie,nieba,niech,nim,on,pan,pana,panem,panie,panu,pieśń,przyjdź,serca,serce,siebie,swe,swej,swym,swą,tobie,tobą,twa,twe,twej,twych,twym,twój,ty,tyś,wciąż,wieki,ziemi,świat,święty,życie
0.0,0.0,0.0,0.0,0.0,0.0,0.17325204271844555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7507425779367202,0.17021038064670366,0.0,0.0,0.0,0.32925992315260894,0.0,0.0,0.0,0.0,0.1620564714101191,0.0,0.0,0.0,0.0,0.0,0.0,0.17325204271844555,0.0,0.0,0.0,0.0,0.0,0.0,0.11222298535880086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18366973707304107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15960856843964663,0.3753712889683601,0.0,0.0,0.0
0.0,0.0,0.0,0.26285281333554966,0.0,0.0,0.0,0.0,0.0,0.2735457368536844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451891360288444,0.0,0.0,0.0,0.0,0.7240690424600567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33427520190422555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860285182632799,0.0,0.0,0.0,0.0,0.0,0.0,0.2795267676398248,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1809107354355548,0.13699072004545415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19598238174604846,0.0,0.0,0.0,0.18429190463980136,0.0,0.0,0.1719075109082419,0.0,0.0,0.0,0.0,0.1692202583293077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23436771648375657,0.0,0.0,0.0,0.18790643698842718,0.0,0.20054090250405132,0.1809107354355548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20054090250405132,0.0,0.0,0.0,0.0,0.0,0.0,0.7839295269841938,0.0,0.0,0.0
0.0,0.0,0.0,0.4058393415351373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18351014069321123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18632462003417843,0.0,0.0,0.0,0.0,0.0,0.0,0.19919674141222798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335234935229178,0.19919674141222798,0.0,0.0,0.0,0.44162215362730145,0.0,0.0,0.0,0.21117449784097259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157917921456182,0.0,0.0,0.0
0.0,0.38116875021613444,0.0,0.1751421133778058,0.0,0.36453388381187923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18625217744049377,0.0,0.5254263401334174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16081874962473197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18226694190593962,0.2227317431697459,0.36453388381187923,0.0,0.0,0.17857719011461679,0.14587688270546245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16081874962473197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15838954274710113,0.18625217744049377,0.0,0.0,0.0
0.0,0.0,0.0,0.41609967828840183,0.0,0.0,0.4084655750928467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17783768477479145,0.0,0.38207047232121477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22639357159690443,0.0,0.0,0.21651336285429046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21651336285429046,0.3762992036024358,0.4424947810600337,0.0,0.0,0.0
0.0,0.0,0.0,0.24776946632688168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24776946632688168,0.0,0.0,0.23111938811727287,0.0,0.0,0.6353681660707952,0.0,0.22750653741355145,0.0,0.0,0.0,0.22079335093782673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26961527413401615,0.0,0.0,0.0,0.0,0.0,0.44813999010681244,0.0,0.0,0.0,0.21466469185397863
0.0,0.0,0.0,0.09701312984873643,0.0,0.0,0.0,0.07211330599581493,0.0,0.0,0.6190026941949952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672377865933517,0.10556676731207118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067175514136291,0.09523324804821333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10556676731207118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2195827332620492,0.23894331977709368,0.0,0.0,0.0,0.19857935961701118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23351186878834593,0.0,0.2195827332620492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048748628413896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22851541822318258,0.0,0.0,0.0,0.0,0.4477788550950898,0.0,0.0,0.21555408980675994,0.0,0.22851541822318258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18769581875416644,0.0
0.0,0.0,0.0,0.30981839715262527,0.33713505266973964,0.0,0.0,0.230299021501894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689620420800249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224218933192613,0.0,0.0,0.0,0.2580495410828764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801838650524274,0.0,0.3041342168007594,0.0,0.2684231908855115
