,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
będziemy tańczyć,0.05072478,-0.11453022,-0.46296942,-0.16932286,-1.0261561,-1.4774412,-1.7825896,-0.5701014,-1.3205694,-0.49574646,-1.6715164,1.0738947,-0.1538609,0.356605,0.042218685,0.79698575,0.784403,0.47932556,-0.63446647,0.13632055,0.2516338,-1.246055,-0.113137044,-0.48827833,1.4230366,0.71203905,0.032123882,-0.2420358,1.2539966,-0.20905678,1.7780719,0.15089846,-0.6819875,0.91200924,0.98877037,0.630756,-0.17310578,1.8922501,-0.31095955,-0.25912803,0.6587261,-0.4711788,-1.1104653,0.045124557,-0.90253025,-2.0178752,0.13923612,-0.69827867,-1.0062512,-0.32702962,0.28017816,-0.16025978,0.5921679,-0.5484267,0.77926636,0.010037243,-0.48053613,-1.1595409,0.94081116,0.111052245,0.3878579,0.098612994,-0.7558692,-0.379889,0.29298303,1.5255687,-1.597531,-0.027010329,0.9743937,-0.7516042,-0.0065091318,1.7140284,-1.2625021,0.84126306,-0.75919366,-0.032900445,0.29376402,0.74697894,0.068358675,-0.8460164,0.35664064,1.0385237,0.85026675,-0.41655627,1.8521268,-0.39036444,-0.612756,-0.011646662,-0.4423536,-0.75562406,-2.3041697,-0.38917708,-0.34553012,-0.9286078,0.9565856,1.3741668,0.7906699,-0.20430753,-1.3570349,-0.390153
będę śpiewał ci,-0.4325305,0.48357964,-0.27177507,-0.0169597,-0.8186354,0.08540973,-1.6852463,-0.6761281,-0.66436386,-1.4153173,-2.2309241,-0.21098748,0.5329796,0.016102808,-0.4930593,0.03968714,0.63789666,0.7975038,-0.23958577,-0.43350488,0.6684993,-0.4483248,0.29805735,-0.09205965,0.7187615,-0.17949654,0.7512258,0.5373906,0.79749674,0.92771333,0.9372848,-0.21953374,-0.2612881,-0.035830397,0.8030401,0.87626594,0.0059109437,1.5360402,-0.82344264,0.014285832,1.1615118,-0.3400064,0.0027112674,0.20031635,0.28612033,-1.4726336,0.7279571,-0.22625913,-0.3579353,-0.46400326,-0.1932132,-0.22601442,1.6124047,0.49537453,0.33161578,0.34550923,-0.57596123,-0.4932408,0.29335573,-0.5705635,0.4332302,0.39262554,-1.0186677,-2.0747695,0.33463675,0.16307688,-0.5997852,-0.6074741,0.38297325,0.79076046,-0.75735354,0.22895859,-1.4172469,-0.43223873,-0.44002447,0.3085955,1.3549647,-0.37833408,-1.4982228,-0.022408538,0.9113899,0.57239515,0.728591,0.10708621,1.0836726,-0.5179801,-0.58735704,-0.0028154987,-0.748591,0.97711366,-1.3412557,-0.11619328,-0.77457625,-0.43149504,0.75937456,0.9914222,1.122593,-0.14668405,-2.199009,0.30906028
błogosław duszo moja pana,1.1287204,1.3040248,0.74697506,-0.605926,-1.669033,-1.0575455,-2.0237534,-1.1583798,-0.77348155,-1.8239882,-1.8435837,-0.002600205,0.5928432,-1.0746856,0.031736813,-0.5135194,0.87924117,2.439224,-1.166343,-0.9544158,-0.1293116,-1.4891114,-1.2329838,-0.6315582,1.5011442,-1.0462639,0.2206678,-1.6238941,0.24698623,1.1570222,1.3803515,-0.6184796,0.60118216,0.26190844,0.088562205,0.8791378,0.30175838,2.9528186,-0.64503896,0.23501341,0.2820344,-1.0008312,-1.0645962,-0.34567028,-0.4597084,-1.1832727,0.99472916,1.42639,-0.21851382,-0.99393195,-0.10421558,0.7873384,0.1336756,0.63491696,0.16479261,-0.05196484,0.27191457,0.3195792,0.05893282,1.2822253,-0.044594575,-0.015809584,-0.29306537,-0.39387438,2.076035,2.2812495,0.23726337,-0.16942339,-0.050126202,-0.2254378,-0.8056698,-0.46452317,-0.83297384,0.66731197,-0.78595716,-0.2681098,1.6496487,0.6709168,-0.7731999,-0.45035878,0.78705627,1.0938802,-0.094592854,-0.9803543,0.48403922,-0.6482882,-0.4180278,0.49800396,0.366701,0.096064016,-0.18408279,-0.93643075,-1.611695,-0.73997,0.18938379,1.2057017,1.2010552,0.28076595,-0.8438406,0.028207397
błogosławcie pana wszystkie jego dzieła,-0.58262306,0.5001422,0.16676334,0.49997857,-0.4811955,0.35574004,-1.3672148,-1.049447,-0.57494867,-0.7767575,-1.3822411,-0.4247175,0.5087587,-1.0934259,0.05796573,-0.72987205,0.5723586,0.76522505,0.02689635,-0.64801353,0.5919129,-0.288605,-0.7753661,0.2813762,-0.058905724,-1.1827422,0.08540353,0.2555937,0.036079813,0.6346776,0.41908956,-1.081632,0.18548346,0.035764594,0.3788524,-0.20697606,-0.12939286,2.7892587,-0.9126502,-0.66137886,-0.21064551,0.35302615,0.2187156,-0.35457465,-0.024921274,-0.6019603,0.8611804,0.22012782,-0.9456324,-0.51719886,-1.1017728,0.14930022,-0.2260239,1.0032824,-0.074635066,0.39216444,-0.2283001,-0.5020502,0.39358833,0.3746365,0.03508309,-0.016026864,-0.8188702,-0.42946768,0.6810732,-0.14533474,-0.35201934,-0.74829644,0.32126316,-0.17239548,0.0945743,0.17122874,-0.239548,0.3142242,-1.333394,0.65771616,0.6168126,0.36652422,-0.89196926,-0.01497281,0.5503505,0.6545575,0.7459409,-0.6038237,1.0866506,-0.6057269,-0.0630991,-0.7471879,-0.09824254,1.005537,-0.73063517,-0.6789179,-1.4342633,-0.20228323,0.890375,0.95936424,1.1909673,-0.21398626,-0.9405265,0.6064436
błogosławione jest imię twe,-0.24520455,0.6947276,0.997329,1.4291573,0.3163152,-0.24535227,-0.25449976,-0.9985986,-1.138472,-2.5580292,0.4883237,-1.3338586,-0.09796312,0.7619181,0.86647016,-0.7248998,0.8517477,0.36693427,0.5614838,-2.8595228,1.0875162,-0.6018412,0.22870809,-1.7151886,0.37766984,-0.2910354,0.09625924,-0.13285725,0.077001244,2.0315301,-0.027475415,-1.3192066,-0.65589774,-0.8052499,-0.63183695,-0.11208042,0.1358781,2.7036178,-0.88856196,-0.9620576,-0.5190204,0.3262029,0.504574,-0.92440397,0.73054427,-0.91156745,0.5207819,1.7628473,-1.5766588,-0.6706973,-1.7420415,0.23998916,-0.72971815,1.5703408,-0.22095467,1.658491,-2.816518,0.06536523,-0.74061203,1.624474,-0.076931976,0.53688425,-0.035970967,-1.5677357,1.6844534,-0.868232,-0.8861682,-0.33609068,-1.511724,0.8310583,0.8919675,-0.017139276,-1.1593199,-0.614195,0.2890825,0.8628896,0.2102534,0.61373633,-0.9100747,-1.5601584,0.34809884,0.98026544,-0.27145842,-1.5004778,0.35300612,-1.4566077,0.013439517,-0.989837,-0.37023267,1.4663063,-1.5257655,0.3181642,-2.204788,-0.29055545,1.7942,1.7151966,0.017167116,-0.74350053,-1.8558693,1.1494539
cała ziemio wołaj,-0.76791614,0.04193392,-0.0941919,0.7686093,-0.46645156,0.43048894,-1.2202467,-0.9727685,-0.42779174,-1.5359033,-2.590542,-0.46705762,0.58766913,-0.99604726,-0.37848207,-0.283573,0.97276455,0.9328175,-0.08957834,0.14701344,0.7304797,-0.73582107,-0.84837717,0.16594587,0.52075887,-0.5107317,0.7040865,-0.07891217,0.8137241,0.61678535,0.67920804,-0.49482444,-0.947876,-0.38042307,0.26977608,0.48029172,0.106317244,2.0105884,-0.4717466,-0.71922493,0.64370185,-0.11978639,0.24881214,-0.28975192,-0.42841074,-2.2425315,0.15743881,0.54203117,-0.77404016,-0.82306856,-0.6138945,-0.40293682,1.1490669,0.6385879,-0.037338447,0.4379327,-0.49076784,-0.78216845,-0.30927038,0.44067118,-0.1980511,0.9016621,-0.99656457,-1.3431851,1.2637466,0.23478417,-2.0540273,-0.66524124,0.9464931,0.427014,-0.81257385,0.72636294,-0.578954,-0.98702663,-0.79159474,-0.1806138,-0.3520918,0.6127261,-0.29414818,-1.0060296,1.4209871,1.254289,0.9346967,-0.020059204,1.3897668,-0.6560374,-1.215172,-0.24369605,-0.7333991,0.9129475,-1.0514041,-1.0939498,-1.3016242,-0.7896443,1.1043872,1.6318957,1.0493305,0.2086591,-2.280492,1.1416426
chcę wywyższać imię twe,-0.571144,-0.42278966,-0.10029894,-0.41652465,-0.89435476,-0.00028695803,-1.1094618,0.30045658,-1.3077308,-0.60304916,-1.6355356,-1.1414245,0.0025955269,-0.005897905,0.7349362,0.41524887,0.943742,0.34569725,-0.9458041,-1.5450056,0.6366721,-0.769005,-1.2947198,-0.33356354,0.95360464,0.37374306,0.8956178,1.295364,1.1037968,0.21149863,0.5599173,0.6654479,-0.22939137,0.10863769,-0.08260695,-0.7638758,-0.6321317,1.6750249,-0.80328274,-0.06087778,0.6778112,-0.02827692,-0.1330152,0.952858,-0.08424027,-0.09923246,0.5467164,0.0056479997,-0.16519383,-0.47957018,-0.7238218,-0.45333555,1.1830224,0.4165052,0.27502713,0.60025966,-0.6352397,0.16741641,-0.4335842,-0.15903808,0.22578871,0.6398288,-0.84195554,-1.264188,0.23108673,0.08361023,-0.70614195,-0.10787972,-0.6509594,0.15681863,-0.5782223,0.8086082,-0.38887405,-0.62330186,0.10772935,-0.901234,0.45267138,-0.30441958,-1.5961311,-0.5496048,0.4795757,0.8508448,-0.30517718,0.8496132,0.61452526,-0.8469533,-0.13114348,0.25069597,0.023901224,0.58463097,-0.7181987,0.18692158,-0.1975816,0.5283326,1.4913975,1.0293515,0.6723607,0.28874514,-1.7478583,0.7603384
chlebie najcichszy,-0.65487546,1.1515884,0.073382996,-0.27170262,-0.80227226,-0.20842971,-1.7344893,-0.27227375,0.8646444,-1.142907,-1.342228,-0.14396891,0.06884596,-0.55213326,-1.2720789,-0.39622453,1.2801805,0.22123711,-0.043202493,-0.21065083,0.69016933,-0.11558167,-0.7669401,0.40245584,0.5060693,0.0928744,0.28473023,1.5500079,0.33519343,-0.39905125,0.6051131,-0.4881083,0.2718138,0.1382902,0.44207394,0.67570126,0.1933523,2.1836958,-0.95340663,-0.8013168,0.7555865,0.841329,0.30488414,-0.0031485944,0.9241418,-1.218492,-0.3657962,0.5131832,0.52838683,-0.85068905,-1.2255855,-0.7301427,0.917046,0.055385545,0.9871007,-0.07456403,-0.42851374,-0.024617566,-0.31201732,-0.3977057,-0.3589329,0.8323028,-1.3616627,-0.28200078,0.80849683,-0.528512,-0.52220523,0.06433882,-0.45740068,1.6791265,-0.2875223,-0.16644529,-1.1892793,-0.5733731,0.4249353,0.2934902,1.1228992,-0.62840354,-1.5173053,-0.059152346,0.5992657,0.87379545,-0.016456636,1.3392409,-0.15830876,-1.3417442,-0.20481624,0.103461064,-0.625877,1.4229299,-0.86102843,-0.09300284,-0.087958135,0.70053536,0.20879547,1.6985196,0.2519263,0.043927174,-0.68231004,-0.36240703
chrystus pan karmi nas,0.49239904,-0.6135206,0.86059576,-0.04084914,-0.3434634,-1.0953591,-0.81976527,-0.9425815,-0.60315096,-0.38682213,-1.1865534,1.3243893,-0.3071777,0.14598396,-1.7428359,0.90190583,1.0851743,0.9930698,-0.15593043,-0.34735727,0.18714345,-1.2358453,-0.92807114,-0.31918213,0.6809969,0.36765543,0.7619309,0.1548964,0.17078829,0.87474126,0.7756691,0.60361594,-0.12615429,1.291593,1.2908363,0.8829757,0.44938087,2.5229166,-1.5368286,0.64701945,1.1905992,0.4221614,-0.7490503,0.0022535664,-0.66114795,-0.3266023,1.0555423,-0.15138258,0.0058932984,-0.9456607,0.35874313,-0.16299012,0.5050066,-0.8848382,-0.10546845,-0.51974684,0.1332127,-0.384464,0.6895375,-1.5307041,0.13292757,-0.44449657,-0.28809214,-0.6100828,1.8098047,1.9143032,-0.43940285,1.845379,0.26071385,-0.87176263,0.7026612,1.1057185,0.121491276,-0.9637212,-1.3597572,-0.66388303,1.7128457,0.53253096,-0.45026284,0.5664284,0.2859594,1.4304726,0.32815322,0.6272848,0.5835605,-1.358118,-0.42584857,0.51438946,0.31888542,0.2028594,-1.1413537,0.43567485,-0.37958512,1.0080827,0.70840216,1.0458776,1.2640135,0.14308517,-2.105775,0.2943483
chrystus pan boży syn,-0.22861147,0.1996607,-0.2516938,0.13720158,-0.055824056,0.3402524,-0.8868415,-0.19932845,-0.5277064,-0.8285366,-0.8816258,-0.84914815,0.09952308,-0.39585802,-0.26284388,-0.14000207,1.2043912,0.17887494,-0.5159599,-0.73744786,0.4805781,-0.4308267,-0.44358057,0.1558542,0.693612,0.28687996,0.30712155,-0.036126275,0.7433882,-0.03444404,0.5555213,-0.47163028,0.28801396,-0.06619746,0.57700557,0.678893,-0.40922517,1.9280818,-0.7539,-0.29742047,0.651776,0.20048061,0.27231762,0.06506862,0.34010178,-1.2312739,0.17788894,-0.19710091,-0.42313904,-1.2201014,-1.146551,-1.1245172,0.39655843,1.0351145,0.49864605,-0.61074644,-0.6039795,-0.043619946,-0.35924006,-0.68669575,0.14197642,0.44348067,-0.97152984,-0.20913623,0.17548198,-0.15411377,-0.63519645,-0.021838086,0.21381499,-0.088634655,-0.52395266,0.15881671,-1.1273673,-0.6390181,-0.49734595,0.57568544,0.90759367,-0.14773129,-0.5132573,0.21298273,0.80419093,0.77398586,1.1460826,0.3949566,0.31744048,-0.16071892,0.10003034,0.12420984,-0.5706942,0.61886597,-0.6639436,-0.090992965,-0.823984,0.38316807,0.9645122,0.41065246,0.2881253,-0.13876575,-1.1436929,0.5433197
