adore,afraid,alleluia,amen,away,bless,blood,bread,christ,come,cross,day,earth,exalted,father,fear,forever,gave,glory,god,good,grace,great,hand,hands,heart,hearts,heaven,holy,honor,hope,jesus,joy,king,know,lead,let,life,light,like,live,look,lord,love,mercy,mountains,new,night,peace,people,power,praise,rejoice,salvation,savior,sing,sky,son,song,soul,spirit,strength,throne,time,today,voice,want,water,way,world,worship
0.0,0.0,0.0,0.0,0.36365756064499594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440718465029853,0.0,0.0,0.7273151212899919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703195844662854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324064028546415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448092566162305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19689879016302742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20288546634505253,0.0,0.0,0.9011565275699989,0.0,0.0,0.22994404318006328,0.0,0.0,0.0,0.0,0.16424408280526115,0.0,0.0,0.0,0.0,0.0,0.16773456729527247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4127564591405072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4044007536649652,0.0,0.22293594243554155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29482305832290273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43159187845324,0.17721957852083314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760649446630181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4127564591405072,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20128639862208542,0.0,0.2311901952560203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856968500614424,0.0,0.0,0.0,0.0,0.15843437733776067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099715828128006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758938243477696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13008230084114944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14144556114929024,0.0,0.30790098459117526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477753195441882,0.0,0.0,0.15162503213890957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348931230033547,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23249923378076628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891011242933543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670401160863771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2841349110157948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21178254124059914,0.0,0.0,0.0,0.0,0.1643135498884661,0.0,0.0,0.17639490772260252,0.0,0.0,0.0,0.0,0.0,0.0,0.23808042344174649,0.0,0.0,0.0,0.0,0.0,0.0,0.440795824562479,0.0,0.0,0.0,0.0,0.62970194755565,0.0,0.0,0.1915252660938162,0.0,0.0,0.0,0.0,0.18102833900220172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18872453351031468,0.1643135498884661,0.0,0.0,0.0,0.0,0.0,0.0,0.20080589134445107,0.0,0.0,0.16251625542357198,0.0,0.0,0.2252168749662996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563477322463924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933098675343975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553348271394989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563477322463924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257063034863259,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3711266633580521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784056012623898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758716338672336,0.0,0.0,0.0,0.0,0.45328397709178214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614398524561762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21189192148021868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20300936185416885,0.0,0.0,0.6090280855625065,0.0,0.0,0.2469830191860371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842159831322507,0.0,0.0,0.0,0.42378384296043736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191484105461211,0.0,0.0,0.0,0.0,0.0,0.21428096311925057,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694730577357021,0.0,0.0,0.0,0.0,0.44527438471145414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5888559487505538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37556099078727195,0.0,0.0,0.0,0.0,0.0,0.42121609151032474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558073624668097,0.0,0.1327518062006445,0.0,0.0,0.13896032688590954,0.0,0.0,0.0,0.12567722119570898,0.3349390314553748,0.0,0.15503135916659533,0.0,0.0,0.0,0.0,0.15503135916659533,0.0,0.22147112871657262,0.0,0.0,0.33220669307485895,0.0,0.0,0.0,0.0,0.09097466150141369,0.0,0.2873412580258463,0.0,0.0,0.0,0.5990731911889214,0.0,0.0,0.0,0.0,0.15842109333923415,0.15842109333923415,0.1327518062006445,0.0,0.0,0.0,0.16210594417153082,0.0,0.0,0.0,0.0,0.0,0.13472188556568107,0.22863298208407365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3259703442151455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27698453640781195,0.0,0.0,0.0,0.2376443983675106,0.6654110500225412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848924218661989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478879599131965,0.0,0.3399800744548096,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92690410942025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18572219388708094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32612273554234567,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24840998829024716,0.0,0.28531462676816294,0.0,0.0,0.0,0.0,0.0,0.3264534257808853,0.0,0.0,0.2939895723025773,0.33319858798097024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23799658263853404,0.0,0.0,0.0,0.0,0.19552578857122768,0.0,0.0,0.0,0.0,0.0,0.2861218135686313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24840998829024716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4913856603323026,0.0,0.0,0.0,0.27010969179972993,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.48906784154704364,0.0,0.0,0.4494407020780233,0.0,0.0,0.4677240713609006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33408524110562476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779507782451129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328223853465713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32157939814860464,0.0,0.0,0.0,0.0,0.3153935582386534,0.0,0.0,0.0,0.0,0.27325344803668766,0.0,0.0,0.0,0.23444323680552945,0.0,0.0,0.0,0.0,0.19260654183935455,0.0,0.0,0.26959338406971733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708008238536913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891458026043994,0.0,0.0,0.0,0.0,0.2505126863979951,0.0,0.0,0.0,0.6447970426207668,0.0,0.0,0.0,0.0,0.0,0.0,0.27885770705445473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153296054842111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074876412886372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16350297931594857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15664889562712664,0.0,0.7303234922789973,0.19058045816595745,0.0,0.1286947001790552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755870835958978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2241058639060069,0.0,0.0,0.0,0.0,0.0,0.0,0.4137428711034993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13610197906565305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09860177943086638,0.1610746930525764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782379310854107,0.0,0.15198266275202832,0.15864162008634172,0.0,0.0,0.0,0.0,0.0,0.0,0.19088769060064859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989864665191686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18640703101148623,0.0,0.2141002978425391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504627252547913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929640202046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22780610631650478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22780610631650478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21305458477593622,0.0,0.0,0.0,0.0,0.16530047727010733,0.0,0.18985808220325706,0.0,0.0,0.0,0.0,0.0,0.21723324194593405,0.0,0.23951042169257175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18458810711028145,0.15837104204053773,0.0,0.0,0.15837104204053773,0.0,0.0,0.3853512740255686,0.0,0.0,0.0,0.0,0.18211566153120542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20201200509889938,0.0,0.0,0.490477162788499,0.0,0.0,0.0,0.0,0.0,0.0,0.4531392200640982,0.0,0.18458810711028145,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43037301073393674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21263965131606527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178521882916796,0.0,0.5060808243433342,0.49525221921105933,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072544027476835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3830328327056949,0.0,0.0,0.0,0.0,0.0,0.47743156704100176,0.0,0.0,0.0,0.0,0.0,0.5065442115016011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1155383518651129,0.0,0.10617675824878192,0.0,0.0,0.0,0.0,0.0,0.0990416929193332,0.0,0.0,0.10825921177875408,0.17914875457712623,0.4177640232009643,0.0,0.44198422993208214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07892495654120787,0.0,0.0,0.0,0.0,0.0,0.16120450987490464,0.6143933008408125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237827330481738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36796141880467537,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23138354095353564,0.0,0.0,0.4844097177604571,0.0,0.0,0.0,0.0,0.14594788071010822,0.0,0.2702163222441492,0.0,0.0,0.0,0.18191684744497927,0.0,0.0,0.0,0.0,0.0,0.5790291158520756,0.0,0.0,0.23481734688422617,0.0,0.0,0.0,0.0,0.0,0.0,0.28254717163948356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23138354095353564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24619575059683796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15344376366688647,0.0,0.0,0.0,0.0,0.18448226105989265,0.0,0.0,0.0,0.16684775035787297,0.11116537940147062,0.0,0.0,0.0,0.0,0.0,0.0,0.20581799363298628,0.0,0.2940227293698368,0.0,0.0,0.2940227293698368,0.0,0.0,0.0,0.0,0.12077699893955106,0.0,0.38147121674464957,0.0,0.0,0.0,0.5302154906492911,0.0,0.0,0.0,0.0,0.0,0.21031816888857433,0.17623989462680859,0.0,0.0,0.0,0.21521013790192187,0.0,0.0,0.0,0.0,0.0,0.17885535116662937,0.303530730194423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4235226591588571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37847900099676407,0.0,0.0,0.0,0.0,0.4503886355051898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40157155815950224,0.0,0.0,0.0,0.0,0.0,0.4503886355051898,0.0,0.0,0.3322990229844169,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795634270588346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834456495437949,0.0,0.0,0.5881643341278711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906015382149849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778219719601447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30991779080225934,0.0,0.0,0.0,0.44337621385409964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31993980038232583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1155383518651129,0.0,0.10617675824878192,0.0,0.0,0.0,0.0,0.0,0.0990416929193332,0.0,0.0,0.10825921177875408,0.17914875457712623,0.4177640232009643,0.0,0.44198422993208214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07892495654120787,0.0,0.0,0.0,0.0,0.0,0.16120450987490464,0.6143933008408125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237827330481738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36796141880467537,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15303757016741235,0.0,0.0,0.0,0.0,0.36798780604583003,0.20111767404441297,0.0,0.0,0.0,0.22174220892120758,0.0,0.0,0.0,0.0,0.19023069658974312,0.0,0.0,0.0,0.43986659673997075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12045728029681922,0.14973818642688969,0.0,0.0,0.18702563305044473,0.0,0.08813531899787103,0.0,0.20976141851317745,0.0,0.0,0.0,0.20976141851317745,0.3515467112602902,0.15303757016741235,0.0,0.0,0.42928087519286195,0.0,0.0,0.0,0.0,0.0,0.0,0.15136361462345724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
